#EDL	Date	21.11.2014	Local Time	 9:58:56	H-200 T-3.00	
Rate (Hz)	Main array	
128.000000	element_1	element_2
Time	Gauge	Gauge
s	m	m
02:28:21.742	-0.00007384	-0.00186105
02:28:21.750	-0.00004082	-0.00179943
02:28:21.758	-0.00020592	-0.00170700
02:28:21.766	-0.00017290	-0.00152213
02:28:21.773	-0.00020592	-0.00146051
02:28:21.781	0.00005824	-0.00136808
02:28:21.789	-0.00027196	-0.00142970
02:28:21.797	-0.00027196	-0.00112159
02:28:21.805	-0.00023894	-0.00099834
02:28:21.813	-0.00020592	-0.00105996
02:28:21.820	-0.00013988	-0.00105996
02:28:21.828	-0.00030498	-0.00059779
02:28:21.836	-0.00017290	-0.00099834
02:28:21.844	-0.00017290	-0.00093672
02:28:21.852	-0.00007384	-0.00084428
02:28:21.859	-0.00010686	-0.00078266
02:28:21.867	-0.00017290	-0.00050535
02:28:21.875	-0.00020592	-0.00069022
02:28:21.883	-0.00027196	-0.00062860
02:28:21.891	-0.00007384	-0.00062860
02:28:21.898	-0.00027196	-0.00062860
02:28:21.906	-0.00007384	-0.00062860
02:28:21.914	-0.00033800	-0.00053616
02:28:21.922	-0.00020592	-0.00062860
02:28:21.930	-0.00040403	-0.00056697
02:28:21.938	-0.00030498	-0.00032048
02:28:21.945	-0.00027196	-0.00035129
02:28:21.953	-0.00023894	-0.00041291
02:28:21.961	-0.00040403	-0.00047454
02:28:21.969	-0.00033800	-0.00032048
02:28:21.977	-0.00017290	-0.00016641
02:28:21.984	-0.00037102	-0.00035129
02:28:21.992	-0.00017290	-0.00047454
02:28:22.000	-0.00030498	-0.00047454
02:28:22.008	-0.00050309	-0.00022804
02:28:22.016	-0.00023894	-0.00044373
02:28:22.023	-0.00023894	-0.00041291
02:28:22.031	-0.00017290	-0.00038210
02:28:22.039	-0.00020592	-0.00038210
02:28:22.047	-0.00000780	-0.00022804
02:28:22.055	-0.00010686	-0.00025885
02:28:22.063	-0.00000780	-0.00038210
02:28:22.070	-0.00017290	-0.00032048
02:28:22.078	-0.00010686	-0.00022804
02:28:22.086	-0.00013988	-0.00035129
02:28:22.094	-0.00000780	-0.00028966
02:28:22.102	0.00012427	-0.00032048
02:28:22.109	0.00012427	-0.00007397
02:28:22.117	0.00002522	0.00001846
02:28:22.125	0.00019031	-0.00019722
02:28:22.133	0.00025635	-0.00004316
02:28:22.141	0.00025635	-0.00022804
02:28:22.148	0.00025635	-0.00001235
02:28:22.156	0.00009125	-0.00010479
02:28:22.164	0.00022333	-0.00007397
02:28:22.172	0.00025635	-0.00016641
02:28:22.180	0.00012427	-0.00019722
02:28:22.188	0.00005824	0.00001846
02:28:22.195	0.00022333	-0.00004316
02:28:22.203	0.00022333	-0.00019722
02:28:22.211	0.00035541	-0.00010479
02:28:22.219	-0.00004082	0.00008009
02:28:22.227	0.00032239	-0.00004316
02:28:22.234	0.00025635	0.00001846
02:28:22.242	0.00005824	-0.00022804
02:28:22.250	0.00019031	0.00004928
02:28:22.258	0.00019031	0.00014172
02:28:22.266	0.00009125	-0.00016641
02:28:22.273	0.00015729	0.00004928
02:28:22.281	0.00025635	-0.00016641
02:28:22.289	-0.00000780	-0.00004316
02:28:22.297	0.00012427	-0.00007397
02:28:22.305	0.00028937	-0.00007397
02:28:22.313	0.00025635	-0.00010479
02:28:22.320	0.00022333	-0.00035129
02:28:22.328	0.00015729	0.00001846
02:28:22.336	0.00022333	-0.00007397
02:28:22.344	0.00019031	-0.00016641
02:28:22.352	0.00019031	-0.00032048
02:28:22.359	0.00019031	-0.00022804
02:28:22.367	0.00022333	-0.00025885
02:28:22.375	0.00032239	-0.00032048
02:28:22.383	0.00022333	-0.00053616
02:28:22.391	0.00012427	-0.00065941
02:28:22.398	-0.00004082	-0.00041291
02:28:22.406	0.00002522	-0.00041291
02:28:22.414	-0.00013988	-0.00050535
02:28:22.422	0.00002522	-0.00062860
02:28:22.430	-0.00013988	-0.00062860
02:28:22.438	-0.00013988	-0.00056697
02:28:22.445	-0.00017290	-0.00062860
02:28:22.453	-0.00020592	-0.00078266
02:28:22.461	-0.00023894	-0.00075185
02:28:22.469	-0.00017290	-0.00072103
02:28:22.477	-0.00030498	-0.00075185
02:28:22.484	-0.00040403	-0.00075185
02:28:22.492	-0.00050309	-0.00081347
02:28:22.500	-0.00050309	-0.00099834
02:28:22.508	-0.00083328	-0.00081347
02:28:22.516	-0.00060215	-0.00096753
02:28:22.523	-0.00066818	-0.00115240
02:28:22.531	-0.00096535	-0.00115240
02:28:22.539	-0.00119647	-0.00118321
02:28:22.547	-0.00106440	-0.00130646
02:28:22.555	-0.00129553	-0.00133727
02:28:22.563	-0.00122949	-0.00149132
02:28:22.570	-0.00119647	-0.00133727
02:28:22.578	-0.00142760	-0.00146051
02:28:22.586	-0.00146061	-0.00146051
02:28:22.594	-0.00155966	-0.00164538
02:28:22.602	-0.00149363	-0.00164538
02:28:22.609	-0.00175777	-0.00170700
02:28:22.617	-0.00146061	-0.00170700
02:28:22.625	-0.00175777	-0.00186105
02:28:22.633	-0.00172475	-0.00189186
02:28:22.641	-0.00179078	-0.00210753
02:28:22.648	-0.00198888	-0.00183024
02:28:22.656	-0.00172475	-0.00207672
02:28:22.664	-0.00175777	-0.00204591
02:28:22.672	-0.00182380	-0.00216915
02:28:22.680	-0.00192285	-0.00216915
02:28:22.688	-0.00185682	-0.00210753
02:28:22.695	-0.00185682	-0.00241563
02:28:22.703	-0.00172475	-0.00238482
02:28:22.711	-0.00195587	-0.00244644
02:28:22.719	-0.00202190	-0.00247725
02:28:22.727	-0.00175777	-0.00260049
02:28:22.734	-0.00175777	-0.00269292
02:28:22.742	-0.00175777	-0.00293939
02:28:22.750	-0.00175777	-0.00284696
02:28:22.758	-0.00155966	-0.00281615
02:28:22.766	-0.00139458	-0.00287777
02:28:22.773	-0.00136156	-0.00303182
02:28:22.781	-0.00122949	-0.00318586
02:28:22.789	-0.00132854	-0.00312424
02:28:22.797	-0.00129553	-0.00352475
02:28:22.805	-0.00116346	-0.00330910
02:28:22.813	-0.00116346	-0.00361718
02:28:22.820	-0.00106440	-0.00318586
02:28:22.828	-0.00116346	-0.00346314
02:28:22.836	-0.00106440	-0.00349395
02:28:22.844	-0.00099837	-0.00355556
02:28:22.852	-0.00093233	-0.00370960
02:28:22.859	-0.00109742	-0.00352475
02:28:22.867	-0.00109742	-0.00355556
02:28:22.875	-0.00080026	-0.00361718
02:28:22.883	-0.00073422	-0.00352475
02:28:22.891	-0.00080026	-0.00358637
02:28:22.898	-0.00103138	-0.00337071
02:28:22.906	-0.00086629	-0.00358637
02:28:22.914	-0.00103138	-0.00346314
02:28:22.922	-0.00066818	-0.00367880
02:28:22.930	-0.00093233	-0.00330910
02:28:22.938	-0.00099837	-0.00315505
02:28:22.945	-0.00089931	-0.00333990
02:28:22.953	-0.00093233	-0.00340152
02:28:22.961	-0.00076724	-0.00340152
02:28:22.969	-0.00119647	-0.00318586
02:28:22.977	-0.00076724	-0.00306263
02:28:22.984	-0.00109742	-0.00300101
02:28:22.992	-0.00080026	-0.00287777
02:28:23.000	-0.00099837	-0.00309344
02:28:23.008	-0.00103138	-0.00290858
02:28:23.016	-0.00106440	-0.00275454
02:28:23.023	-0.00099837	-0.00300101
02:28:23.031	-0.00099837	-0.00275454
02:28:23.039	-0.00119647	-0.00272373
02:28:23.047	-0.00099837	-0.00278535
02:28:23.055	-0.00106440	-0.00263130
02:28:23.063	-0.00122949	-0.00263130
02:28:23.070	-0.00113044	-0.00244644
02:28:23.078	-0.00126251	-0.00260049
02:28:23.086	-0.00119647	-0.00260049
