 
      1   1120    455      1
    1  0.2143750E+00  0.9627597E-02 -0.6116160E-01  0.8018568E+00  0.3601189E-01 -0.5964301E+00  0.4201034E-03
    1  0.2273618E+00  0.1021082E-01 -0.4366665E-01  0.8018575E+00  0.3601391E-01 -0.5964288E+00  0.4455675E-03
    1  0.2403488E+00  0.1079408E-01 -0.2617117E-01  0.8018578E+00  0.3601376E-01 -0.5964285E+00  0.4710321E-03
    1  0.2533363E+00  0.1137734E-01 -0.8675204E-02  0.8018565E+00  0.3601195E-01 -0.5964305E+00  0.4964976E-03
    1  0.2126490E+00  0.2880527E-01 -0.6116160E-01  0.7954009E+00  0.1077444E+00 -0.5964298E+00  0.4201030E-03
    1  0.2255311E+00  0.3055027E-01 -0.4366666E-01  0.7954020E+00  0.1077432E+00 -0.5964286E+00  0.4455668E-03
    1  0.2384137E+00  0.3229532E-01 -0.2617116E-01  0.7954013E+00  0.1077421E+00 -0.5964296E+00  0.4710317E-03
    1  0.2512966E+00  0.3404044E-01 -0.8675197E-02  0.7954008E+00  0.1077428E+00 -0.5964303E+00  0.4964976E-03
    1  0.2092109E+00  0.4775102E-01 -0.6116159E-01  0.7825411E+00  0.1786080E+00 -0.5964299E+00  0.4201032E-03
    1  0.2218848E+00  0.5064376E-01 -0.4366666E-01  0.7825413E+00  0.1786079E+00 -0.5964296E+00  0.4455689E-03
    1  0.2345590E+00  0.5353656E-01 -0.2617116E-01  0.7825422E+00  0.1786101E+00 -0.5964279E+00  0.4710333E-03
    1  0.2472336E+00  0.5642946E-01 -0.8675208E-02  0.7825402E+00  0.1786118E+00 -0.5964299E+00  0.4964982E-03
    1  0.2040883E+00  0.6631231E-01 -0.6116161E-01  0.7633794E+00  0.2480373E+00 -0.5964305E+00  0.4201030E-03
    1  0.2164519E+00  0.7032949E-01 -0.4366665E-01  0.7633805E+00  0.2480388E+00 -0.5964285E+00  0.4455667E-03
    1  0.2288158E+00  0.7434677E-01 -0.2617117E-01  0.7633809E+00  0.2480377E+00 -0.5964285E+00  0.4710309E-03
    1  0.2411800E+00  0.7836415E-01 -0.8675195E-02  0.7633811E+00  0.2480362E+00 -0.5964289E+00  0.4964963E-03
    1  0.1973225E+00  0.8433969E-01 -0.6116160E-01  0.7380738E+00  0.3154656E+00 -0.5964298E+00  0.4201039E-03
    1  0.2092762E+00  0.8944894E-01 -0.4366666E-01  0.7380747E+00  0.3154668E+00 -0.5964282E+00  0.4455670E-03
    1  0.2212303E+00  0.9455833E-01 -0.2617116E-01  0.7380737E+00  0.3154666E+00 -0.5964294E+00  0.4710325E-03
