#EDL	Date	21.11.2014	Local Time	10:23:44	H-200 T-4.74	
Rate (Hz)	Main array	
128.000000	element_1	element_2
Time	Gauge	Gauge
s	m	m
01:12:12.938	0.02685370	0.03498697
01:12:12.945	0.02721737	0.03399948
01:12:12.953	0.02751492	0.03288859
01:12:12.961	0.02797779	0.03180862
01:12:12.969	0.02840760	0.03048187
01:12:12.977	0.02877129	0.02967968
01:12:12.984	0.02910193	0.02847646
01:12:12.992	0.02946564	0.02742754
01:12:13.000	0.02992854	0.02631698
01:12:13.008	0.03009387	0.02526816
01:12:13.016	0.03025920	0.02437362
01:12:13.023	0.03075519	0.02310898
01:12:13.031	0.03108586	0.02202947
01:12:13.039	0.03164800	0.02088833
01:12:13.047	0.03178027	0.01980892
01:12:13.055	0.03207789	0.01857537
01:12:13.063	0.03247471	0.01758858
01:12:13.070	0.03264006	0.01650932
01:12:13.078	0.03306996	0.01515262
01:12:13.086	0.03330145	0.01425847
01:12:13.094	0.03356602	0.01290190
01:12:13.102	0.03379752	0.01197701
01:12:13.109	0.03429359	0.01074388
01:12:13.117	0.03419437	0.00966495
01:12:13.125	0.03465738	0.00852442
01:12:13.133	0.03492196	0.00735312
01:12:13.141	0.03508733	0.00605860
01:12:13.148	0.03558343	0.00504153
01:12:13.156	0.03558343	0.00399368
01:12:13.164	0.03591417	0.00257608
01:12:13.172	0.03634414	0.00152835
01:12:13.180	0.03634414	0.00029578
01:12:13.188	0.03660874	-0.00072103
01:12:13.195	0.03717103	-0.00176862
01:12:13.203	0.03680719	-0.00303182
01:12:13.211	0.03710488	-0.00432575
01:12:13.219	0.03776641	-0.00546559
01:12:13.227	0.03723718	-0.00645135
01:12:13.234	0.03809718	-0.00774509
01:12:13.242	0.03826257	-0.00869995
01:12:13.250	0.03799795	-0.00987037
01:12:13.258	0.03895722	-0.01113313
01:12:13.266	0.03859335	-0.01205705
01:12:13.273	0.03869259	-0.01338127
01:12:13.281	0.03975113	-0.01430511
01:12:13.289	0.03905645	-0.01584474
01:12:13.297	0.03945341	-0.01667610
01:12:13.305	0.04024734	-0.01775375
01:12:13.313	0.03912261	-0.01892371
01:12:13.320	0.04044582	-0.02000125
01:12:13.328	0.04090896	-0.02117109
01:12:13.336	0.03915569	-0.02209461
01:12:13.344	0.04216611	-0.02326435
01:12:13.352	0.04034658	-0.02403388
01:12:13.359	0.04018117	-0.02544975
01:12:13.367	0.04322482	-0.02646543
01:12:13.375	0.03925493	-0.02717330
01:12:13.383	0.04276163	-0.02834278
01:12:13.391	0.04213303	-0.02948142
01:12:13.398	0.04001577	-0.03058924
01:12:13.406	0.04431667	-0.03126621
01:12:13.414	0.04077664	-0.03252779
01:12:13.422	0.04256312	-0.03363546
01:12:13.430	0.04352259	-0.03465078
01:12:13.438	0.04166986	-0.03551223
01:12:13.445	0.04272855	-0.03637364
01:12:13.453	0.04415124	-0.03738884
01:12:13.461	0.04153753	-0.03868084
01:12:13.469	0.04375420	-0.03938833
01:12:13.477	0.04507769	-0.04034188
01:12:13.484	0.03971805	-0.04135690
01:12:13.492	0.04812203	-0.04237188
01:12:13.500	0.04084280	-0.04357133
01:12:13.508	0.04348951	-0.04427868
01:12:13.516	0.04772491	-0.04547804
01:12:13.523	0.03862643	-0.04633908
01:12:13.531	0.04891627	-0.04732308
01:12:13.539	0.04186836	-0.04839929
01:12:13.547	0.04345642	-0.04882976
01:12:13.555	0.04669908	-0.04987515
01:12:13.563	0.04246387	-0.05098199
01:12:13.570	0.04494534	-0.05178133
01:12:13.578	0.04521004	-0.05301104
01:12:13.586	0.04425050	-0.05399476
01:12:13.594	0.04289397	-0.05497844
01:12:13.602	0.04881699	-0.05556248
01:12:13.609	0.03932109	-0.05697641
01:12:13.617	0.04871771	-0.05768334
01:12:13.625	0.04481298	-0.05891273
01:12:13.633	0.04018117	-0.05980400
01:12:13.641	0.05278863	-0.06091036
01:12:13.648	0.03743564	-0.06170936
01:12:13.656	0.04881699	-0.06238541
01:12:13.664	0.04471372	-0.06370674
01:12:13.672	0.04077664	-0.06462855
01:12:13.680	0.04911484	-0.06548887
01:12:13.688	0.04147136	-0.06644133
01:12:13.695	0.04501151	-0.06714797
01:12:13.703	0.04458137	-0.06828469
01:12:13.711	0.04481298	-0.06948280
01:12:13.719	0.04110746	-0.07058869
01:12:13.727	0.04858533	-0.07089587
01:12:13.734	0.04008193	-0.07197097
01:12:13.742	0.04378728	-0.07313817
01:12:13.750	0.04878389	-0.07387532
01:12:13.758	0.03508733	-0.07476601
01:12:13.766	0.05212664	-0.07531883
01:12:13.773	0.03892414	-0.07670083
01:12:13.781	0.04209995	-0.07743786
01:12:13.789	0.04861843	-0.07838983
01:12:13.797	0.03654259	-0.07881974
01:12:13.805	0.04752636	-0.07983306
01:12:13.813	0.04127287	-0.08063140
01:12:13.820	0.04104129	-0.08121479
01:12:13.828	0.04335717	-0.08241222
01:12:13.836	0.04276163	-0.08271924
01:12:13.844	0.03899030	-0.08385519
01:12:13.852	0.04431667	-0.08465339
01:12:13.859	0.04243079	-0.08535947
01:12:13.867	0.03670797	-0.08581995
01:12:13.875	0.04891627	-0.08643390
01:12:13.883	0.03478967	-0.08732410
01:12:13.891	0.04335717	-0.08827565
01:12:13.898	0.04365494	-0.08849052
01:12:13.906	0.03389673	-0.08892023
01:12:13.914	0.04782419	-0.08987172
01:12:13.922	0.03624491	-0.09033211
01:12:13.930	0.03961881	-0.09131423
01:12:13.938	0.04276163	-0.09149837
01:12:13.945	0.03720410	-0.09226562
01:12:13.953	0.04001577	-0.09260320
01:12:13.961	0.04057815	-0.09330903
01:12:13.969	0.03839488	-0.09426034
01:12:13.977	0.03770025	-0.09447515
01:12:13.984	0.04272855	-0.09502749
01:12:13.992	0.03373137	-0.09567188
01:12:14.000	0.04123979	-0.09616284
01:12:14.008	0.03942033	-0.09640831
01:12:14.016	0.03250778	-0.09683788
01:12:14.023	0.04477990	-0.09732880
01:12:14.031	0.03310303	-0.09806517
01:12:14.039	0.03789872	-0.09849471
01:12:14.047	0.04034658	-0.09870948
01:12:14.055	0.03260699	-0.09941513
01:12:14.063	0.03971805	-0.09972192
01:12:14.070	0.03561650	-0.10012075
01:12:14.078	0.03498811	-0.10067296
01:12:14.086	0.03664181	-0.10064228
01:12:14.094	0.03657566	-0.10119448
01:12:14.102	0.03310303	-0.10196141
01:12:14.109	0.03664181	-0.10226817
01:12:14.117	0.03581494	-0.10260560
01:12:14.125	0.03058986	-0.10285101
01:12:14.133	0.03938725	-0.10337248
01:12:14.141	0.03111892	-0.10407798
01:12:14.148	0.03333452	-0.10413933
01:12:14.156	0.03677412	-0.10435404
01:12:14.164	0.02857291	-0.10512086
01:12:14.172	0.03561650	-0.10533556
01:12:14.180	0.03178027	-0.10573429
01:12:14.188	0.03025920	-0.10573429
01:12:14.195	0.03316917	-0.10613302
01:12:14.203	0.03082132	-0.10662374
01:12:14.211	0.02966402	-0.10708379
01:12:14.219	0.03105279	-0.10732915
01:12:14.227	0.03078826	-0.10745182
01:12:14.234	0.02695288	-0.10766651
01:12:14.242	0.03191255	-0.10803453
01:12:14.250	0.02734961	-0.10840254
01:12:14.258	0.02708513	-0.10867855
01:12:14.266	0.03115199	-0.10901589
01:12:14.273	0.02391152	-0.10935323
01:12:14.281	0.02913499	-0.10944523
01:12:14.289	0.02701900	-0.10972122
01:12:14.297	0.02434125	-0.10953722
01:12:14.305	0.02774635	-0.10987455
01:12:14.313	0.02483711	-0.11021187
01:12:14.320	0.02453959	-0.11045719
01:12:14.328	0.02513462	-0.11064118
01:12:14.336	0.02460571	-0.11061052
01:12:14.344	0.02252321	-0.11094783
01:12:14.352	0.02516768	-0.11097849
01:12:14.359	0.02262237	-0.11103982
01:12:14.367	0.02146551	-0.11070251
01:12:14.375	0.02490322	-0.11113181
01:12:14.383	0.01964772	-0.11131580
01:12:14.391	0.02288681	-0.11097849
01:12:14.398	0.02189520	-0.11137713
01:12:14.406	0.01911893	-0.11119314
01:12:14.414	0.02252321	-0.11122381
01:12:14.422	0.01958162	-0.11116248
01:12:14.430	0.01977991	-0.11134646
01:12:14.438	0.02020956	-0.11113181
01:12:14.445	0.01928417	-0.11116248
01:12:14.453	0.01839187	-0.11100916
01:12:14.461	0.01951552	-0.11113181
01:12:14.469	0.01806140	-0.11076384
01:12:14.477	0.01703696	-0.11045719
01:12:14.484	0.01938332	-0.11051852
01:12:14.492	0.01581431	-0.11036520
01:12:14.500	0.01776398	-0.11027320
01:12:14.508	0.01720219	-0.10978255
01:12:14.516	0.01482303	-0.10990522
01:12:14.523	0.01740047	-0.10965989
01:12:14.531	0.01498824	-0.10956789
01:12:14.539	0.01495520	-0.10901589
01:12:14.547	0.01551692	-0.10892389
01:12:14.555	0.01399699	-0.10892389
01:12:14.563	0.01406307	-0.10846388
01:12:14.570	0.01419524	-0.10831054
01:12:14.578	0.01313795	-0.10785052
01:12:14.586	0.01251020	-0.10751316
01:12:14.594	0.01353442	-0.10714513
01:12:14.602	0.01118870	-0.10711446
01:12:14.609	0.01217982	-0.10674643
01:12:14.617	0.01188248	-0.10604100
01:12:14.625	0.00990031	-0.10607168
01:12:14.633	0.01175033	-0.10570362
01:12:14.641	0.00947087	-0.10539691
01:12:14.648	0.00947087	-0.10478346
01:12:14.656	0.00976817	-0.10438471
01:12:14.664	0.00814955	-0.10386326
01:12:14.672	0.00811652	-0.10389394
01:12:14.680	0.00798439	-0.10324978
01:12:14.688	0.00692740	-0.10257493
01:12:14.695	0.00653104	-0.10266695
01:12:14.703	0.00682831	-0.10205344
01:12:14.711	0.00517688	-0.10183870
01:12:14.719	0.00534202	-0.10119448
01:12:14.727	0.00511082	-0.10067296
01:12:14.734	0.00342650	-0.10039686
01:12:14.742	0.00451634	-0.10018211
01:12:14.750	0.00283206	-0.09950716
01:12:14.758	0.00246880	-0.09895492
01:12:14.766	0.00260089	-0.09855608
01:12:14.773	0.00111489	-0.09806517
01:12:14.781	0.00147812	-0.09763563
01:12:14.789	0.00078468	-0.09742085
01:12:14.797	-0.00004082	-0.09671514
01:12:14.805	-0.00017290	-0.09640831
01:12:14.813	-0.00047007	-0.09564120
01:12:14.820	-0.00155966	-0.09539572
01:12:14.828	-0.00179078	-0.09422965
01:12:14.836	-0.00225301	-0.09407622
01:12:14.844	-0.00330950	-0.09349316
01:12:14.852	-0.00294634	-0.09306353
01:12:14.859	-0.00396978	-0.09281802
01:12:14.867	-0.00433293	-0.09208148
01:12:14.875	-0.00433293	-0.09143699
01:12:14.883	-0.00545534	-0.09119147
01:12:14.891	-0.00535630	-0.09054695
01:12:14.898	-0.00621458	-0.08987172
01:12:14.906	-0.00667672	-0.08922717
01:12:14.914	-0.00713884	-0.08876676
01:12:14.922	-0.00750193	-0.08821426
01:12:14.930	-0.00799705	-0.08756966
01:12:14.938	-0.00839313	-0.08628041
01:12:14.945	-0.00865718	-0.08603483
01:12:14.953	-0.00958134	-0.08517528
01:12:14.961	-0.00905326	-0.08468409
01:12:14.969	-0.01037344	-0.08422359
01:12:14.977	-0.01063747	-0.08299556
01:12:14.984	-0.01090150	-0.08287275
01:12:14.992	-0.01166055	-0.08238151
01:12:15.000	-0.01169355	-0.08136831
01:12:15.008	-0.01202357	-0.08023223
01:12:15.016	-0.01281558	-0.07964882
01:12:15.023	-0.01304658	-0.07878903
01:12:15.031	-0.01331057	-0.07799062
01:12:15.039	-0.01400355	-0.07706935
01:12:15.047	-0.01413554	-0.07627088
01:12:15.055	-0.01469650	-0.07571808
01:12:15.063	-0.01525744	-0.07498099
01:12:15.070	-0.01529044	-0.07433602
01:12:15.078	-0.01604933	-0.07307674
01:12:15.086	-0.01631329	-0.07227814
01:12:15.094	-0.01647827	-0.07108018
01:12:15.102	-0.01723712	-0.07065012
01:12:15.109	-0.01753406	-0.07000503
01:12:15.117	-0.01796296	-0.06892983
01:12:15.125	-0.01842485	-0.06779314
01:12:15.133	-0.01865579	-0.06705580
01:12:15.141	-0.01908466	-0.06619554
01:12:15.148	-0.01981044	-0.06530452
01:12:15.156	-0.01990941	-0.06441346
01:12:15.164	-0.02050321	-0.06364528
01:12:15.172	-0.02109699	-0.06263125
01:12:15.180	-0.02112997	-0.06174009
01:12:15.188	-0.02211957	-0.06066450
01:12:15.195	-0.02221853	-0.05992693
01:12:15.203	-0.02231748	-0.05906640
01:12:15.211	-0.02360388	-0.05829804
01:12:15.219	-0.02350493	-0.05716083
01:12:15.227	-0.02376880	-0.05630019
01:12:15.234	-0.02469231	-0.05540879
01:12:15.242	-0.02485722	-0.05500918
01:12:15.250	-0.02535193	-0.05337994
01:12:15.258	-0.02604452	-0.05254991
01:12:15.266	-0.02630836	-0.05162762
01:12:15.273	-0.02673709	-0.05088975
01:12:15.281	-0.02733070	-0.05018261
01:12:15.289	-0.02775940	-0.04898350
01:12:15.297	-0.02848489	-0.04827630
01:12:15.305	-0.02874870	-0.04750758
01:12:15.313	-0.02897952	-0.04661583
01:12:15.320	-0.02990281	-0.04578556
01:12:15.328	-0.03026552	-0.04458621
01:12:15.336	-0.03082606	-0.04412491
01:12:15.344	-0.03135362	-0.04304850
01:12:15.352	-0.03145253	-0.04212582
01:12:15.359	-0.03230978	-0.04111084
01:12:15.367	-0.03260651	-0.04015732
01:12:15.375	-0.03296917	-0.03929605
01:12:15.383	-0.03339777	-0.03849627
01:12:15.391	-0.03405713	-0.03766570
01:12:15.398	-0.03441977	-0.03658899
01:12:15.406	-0.03471647	-0.03585064
01:12:15.414	-0.03547469	-0.03498921
01:12:15.422	-0.03557358	-0.03406621
01:12:15.430	-0.03652956	-0.03317394
01:12:15.438	-0.03659548	-0.03212779
01:12:15.445	-0.03705697	-0.03123544
01:12:15.453	-0.03778215	-0.03028152
01:12:15.461	-0.03771622	-0.02954297
01:12:15.469	-0.03850730	-0.02828123
01:12:15.477	-0.03896874	-0.02763494
01:12:15.484	-0.03903466	-0.02668087
01:12:15.492	-0.03972681	-0.02600376
01:12:15.500	-0.04008936	-0.02483416
01:12:15.508	-0.04028711	-0.02381841
01:12:15.516	-0.04084739	-0.02298731
01:12:15.523	-0.04114400	-0.02194069
01:12:15.531	-0.04134174	-0.02086324
01:12:15.539	-0.04226450	-0.01975496
01:12:15.547	-0.04236337	-0.01889292
01:12:15.555	-0.04259405	-0.01775375
01:12:15.563	-0.04361562	-0.01698401
01:12:15.570	-0.04292359	-0.01590633
01:12:15.578	-0.04397810	-0.01455145
01:12:15.586	-0.04453828	-0.01365843
01:12:15.594	-0.04381333	-0.01248820
01:12:15.602	-0.04526320	-0.01177988
01:12:15.609	-0.04513140	-0.01057876
01:12:15.617	-0.04519730	-0.00937757
01:12:15.625	-0.04641644	-0.00826873
01:12:15.633	-0.04582336	-0.00740626
01:12:15.641	-0.04631760	-0.00626652
01:12:15.648	-0.04747078	-0.00494189
01:12:15.656	-0.04697656	-0.00404849
01:12:15.664	-0.04737193	-0.00303182
01:12:15.672	-0.04859095	-0.00192267
01:12:15.680	-0.04750372	-0.00065941
01:12:15.688	-0.04892040	0.00072717
01:12:15.695	-0.04934868	0.00149754
01:12:15.703	-0.04799792	0.00279180
01:12:15.711	-0.05083112	0.00396287
01:12:15.719	-0.04941457	0.00510317
01:12:15.727	-0.04964518	0.00608942
01:12:15.734	-0.05181936	0.00753806
01:12:15.742	-0.04964518	0.00840112
01:12:15.750	-0.05181936	0.00951082
01:12:15.758	-0.05211582	0.01099050
01:12:15.766	-0.05096289	0.01206950
01:12:15.773	-0.05300519	0.01311771
01:12:15.781	-0.05274168	0.01410431
01:12:15.789	-0.05198406	0.01561512
01:12:15.797	-0.05415801	0.01669434
01:12:15.805	-0.05366395	0.01786611
01:12:15.813	-0.05264286	0.01888375
01:12:15.820	-0.05620001	0.01996312
01:12:15.828	-0.05316988	0.02122758
01:12:15.836	-0.05478381	0.02246127
01:12:15.844	-0.05715507	0.02335574
01:12:15.852	-0.05274168	0.02449700
01:12:15.859	-0.05804422	0.02588511
01:12:15.867	-0.05567306	0.02684140
01:12:15.875	-0.05494849	0.02795199
01:12:15.883	-0.05899920	0.02900093
01:12:15.891	-0.05524491	0.03001907
01:12:15.898	-0.05755025	0.03146921
01:12:15.906	-0.05880163	0.03236403
01:12:15.914	-0.05675988	0.03359832
01:12:15.922	-0.05827474	0.03449322
01:12:15.930	-0.05992121	0.03566590
01:12:15.938	-0.05672694	0.03686950
01:12:15.945	-0.06011878	0.03785712
01:12:15.953	-0.06025049	0.03899911
01:12:15.961	-0.05636468	0.03998682
01:12:15.969	-0.06354301	0.04128325
01:12:15.977	-0.05784664	0.04199323
01:12:15.984	-0.05969071	0.04319717
01:12:15.992	-0.06357593	0.04440116
01:12:16.000	-0.05675988	0.04532736
01:12:16.008	-0.06354301	0.04656234
01:12:16.016	-0.06107367	0.04748862
01:12:16.023	-0.05965779	0.04850757
01:12:16.031	-0.06364178	0.04968097
01:12:16.039	-0.06113952	0.05073090
01:12:16.047	-0.06110659	0.05162647
01:12:16.055	-0.06393808	0.05276914
01:12:16.063	-0.06199559	0.05388098
01:12:16.070	-0.06094196	0.05496199
01:12:16.078	-0.06624250	0.05604305
01:12:16.086	-0.05939436	0.05703149
01:12:16.094	-0.06416853	0.05817443
01:12:16.102	-0.06518908	0.05900850
01:12:16.109	-0.05860405	0.06036780
01:12:16.117	-0.06785545	0.06123284
01:12:16.125	-0.06100782	0.06222151
01:12:16.133	-0.06295039	0.06330291
01:12:16.141	-0.06653876	0.06444616
01:12:16.148	-0.06074440	0.06571307
01:12:16.156	-0.06512324	0.06682554
01:12:16.164	-0.06443190	0.06790716
01:12:16.172	-0.06248946	0.06871068
01:12:16.180	-0.06413561	0.07013236
01:12:16.188	-0.06555120	0.07096686
01:12:16.195	-0.06104074	0.07198686
01:12:16.203	-0.06571580	0.07303780
01:12:16.211	-0.06446482	0.07405789
01:12:16.219	-0.06044806	0.07526350
01:12:16.227	-0.06841501	0.07622185
01:12:16.234	-0.06018464	0.07730391
01:12:16.242	-0.06426730	0.07829327
01:12:16.250	-0.06620958	0.07956094
01:12:16.258	-0.05972364	0.08024119
01:12:16.266	-0.06637417	0.08144712
01:12:16.273	-0.06268700	0.08218927
01:12:16.281	-0.06225899	0.08302421
01:12:16.289	-0.06456359	0.08435400
01:12:16.297	-0.06321378	0.08509624
01:12:16.305	-0.06179804	0.08617872
01:12:16.313	-0.06456359	0.08689009
01:12:16.320	-0.06278577	0.08781799
01:12:16.328	-0.06077733	0.08899339
01:12:16.336	-0.06624250	0.08967392
01:12:16.344	-0.05919678	0.09029259
01:12:16.352	-0.06347716	0.09134437
01:12:16.359	-0.06403684	0.09236527
01:12:16.367	-0.05850525	0.09286027
01:12:16.375	-0.06515616	0.09391217
01:12:16.383	-0.06038220	0.09459284
01:12:16.391	-0.06094196	0.09514976
01:12:16.398	-0.06311501	0.09610894
01:12:16.406	-0.06044806	0.09682062
01:12:16.414	-0.06097489	0.09753232
01:12:16.422	-0.06206144	0.09815120
01:12:16.430	-0.06031635	0.09880105
01:12:16.438	-0.05955900	0.09941997
01:12:16.445	-0.06278577	0.10016270
01:12:16.453	-0.05748439	0.10071976
01:12:16.461	-0.06100782	0.10152442
01:12:16.469	-0.06077733	0.10229817
01:12:16.477	-0.05643054	0.10260767
01:12:16.484	-0.06216021	0.10313384
01:12:16.492	-0.05715507	0.10387669
01:12:16.500	-0.05850525	0.10421716
01:12:16.508	-0.05985536	0.10483623
01:12:16.516	-0.05666108	0.10557913
01:12:16.523	-0.05834060	0.10576486
01:12:16.531	-0.05804422	0.10619823
01:12:16.539	-0.05662814	0.10712692
01:12:16.547	-0.05649641	0.10725074
01:12:16.555	-0.05807716	0.10749840
01:12:16.563	-0.05409214	0.10811755
01:12:16.570	-0.05699041	0.10876768
01:12:16.578	-0.05606827	0.10873672
01:12:16.586	-0.05300519	0.10944879
01:12:16.594	-0.05738559	0.10982031
01:12:16.602	-0.05264286	0.10969647
01:12:16.609	-0.05432270	0.11037761
01:12:16.617	-0.05481674	0.11093491
01:12:16.625	-0.05181936	0.11087299
01:12:16.633	-0.05389452	0.11108972
01:12:16.641	-0.05241228	0.11201861
01:12:16.648	-0.05155584	0.11214246
01:12:16.656	-0.05168760	0.11170897
01:12:16.664	-0.05188524	0.11297849
01:12:16.672	-0.04934868	0.11325717
01:12:16.680	-0.05119348	0.11266884
01:12:16.688	-0.04980990	0.11375262
01:12:16.695	-0.04803087	0.11434097
01:12:16.703	-0.05099583	0.11297849
01:12:16.711	-0.04674593	0.11443387
01:12:16.719	-0.04845917	0.11561063
01:12:16.727	-0.04816266	0.11378358
01:12:16.734	-0.04552681	0.11461967
01:12:16.742	-0.04760256	0.11647776
01:12:16.750	-0.04552681	0.11452677
01:12:16.758	-0.04519730	0.11461967
01:12:16.766	-0.04536206	0.11715909
01:12:16.773	-0.04460418	0.11530095
01:12:16.781	-0.04331904	0.11449581
01:12:16.789	-0.04410991	0.11743783
01:12:16.797	-0.04279178	0.11619904
01:12:16.805	-0.04150652	0.11427904
01:12:16.813	-0.04331904	0.11719006
01:12:16.820	-0.03992456	0.11715909
01:12:16.828	-0.04140765	0.11443387
01:12:16.836	-0.04055077	0.11660164
01:12:16.844	-0.03860618	0.11790239
01:12:16.852	-0.04025415	0.11449581
01:12:16.859	-0.03797992	0.11573451
01:12:16.867	-0.03794695	0.11839794
01:12:16.875	-0.03791399	0.11474354
01:12:16.883	-0.03676030	0.11440291
01:12:16.891	-0.03610102	0.11833599
01:12:16.898	-0.03619992	0.11496031
01:12:16.906	-0.03501317	0.11328814
01:12:16.914	-0.03425493	0.11787142
01:12:16.922	-0.03507910	0.11530095
01:12:16.930	-0.03240869	0.11226631
01:12:16.938	-0.03349667	0.11684939
01:12:16.945	-0.03224384	0.11564160
01:12:16.953	-0.03099093	0.11127550
01:12:16.961	-0.03211195	0.11496031
01:12:16.969	-0.02980389	0.11561063
01:12:16.977	-0.02996876	0.11059434
01:12:16.984	-0.02954010	0.11251402
01:12:16.992	-0.02828703	0.11483644
01:12:17.000	-0.02828703	0.11040857
01:12:17.008	-0.02772643	0.11034665
01:12:17.016	-0.02677007	0.11362876
01:12:17.023	-0.02591260	0.10988223
01:12:17.031	-0.02620942	0.10808660
01:12:17.039	-0.02429652	0.11177090
01:12:17.047	-0.02469231	0.10978935
01:12:17.055	-0.02373581	0.10613632
01:12:17.063	-0.02241644	0.10920111
01:12:17.070	-0.02327404	0.10907728
01:12:17.078	-0.02096504	0.10443384
01:12:17.086	-0.02136088	0.10653875
01:12:17.094	-0.02056918	0.10780798
01:12:17.102	-0.01954653	0.10331955
01:12:17.109	-0.01944756	0.10375288
01:12:17.117	-0.01872177	0.10616728
01:12:17.125	-0.01776501	0.10186487
01:12:17.133	-0.01720413	0.10118398
01:12:17.141	-0.01703916	0.10390764
01:12:17.148	-0.01545542	0.10084355
01:12:17.156	-0.01588436	0.09867727
01:12:17.164	-0.01476249	0.10130778
01:12:17.172	-0.01360756	0.09941997
01:12:17.180	-0.01426753	0.09648025
01:12:17.188	-0.01225457	0.09821309
01:12:17.195	-0.01251858	0.09812026
01:12:17.203	-0.01166055	0.09434532
01:12:17.211	-0.01076948	0.09521164
01:12:17.219	-0.01043945	0.09604706
01:12:17.227	-0.00961435	0.09258183
01:12:17.234	-0.00892123	0.09208684
01:12:17.242	-0.00836013	0.09372654
01:12:17.250	-0.00806306	0.09084941
01:12:17.258	-0.00697380	0.08927179
01:12:17.266	-0.00667672	0.09125157
01:12:17.273	-0.00581846	0.08856034
01:12:17.281	-0.00502619	0.08633336
01:12:17.289	-0.00515823	0.08797265
01:12:17.297	-0.00357362	0.08651893
01:12:17.305	-0.00350759	0.08389011
01:12:17.313	-0.00284729	0.08478697
01:12:17.320	-0.00192285	0.08410659
01:12:17.328	-0.00169173	0.08110698
01:12:17.336	-0.00063517	0.08123067
01:12:17.344	0.00002522	0.08113790
01:12:17.352	0.00032239	0.07850970
01:12:17.359	0.00118093	0.07770583
01:12:17.367	0.00200648	0.07847878
01:12:17.375	0.00243578	0.07585087
01:12:17.383	0.00319532	0.07424336
01:12:17.391	0.00398792	0.07510893
01:12:17.398	0.00415305	0.07316145
01:12:17.406	0.00550715	0.07090505
01:12:17.414	0.00587046	0.07146140
01:12:17.422	0.00636590	0.07013236
01:12:17.430	0.00745589	0.06765992
01:12:17.438	0.00772014	0.06796896
01:12:17.445	0.00881020	0.06719637
01:12:17.453	0.00933873	0.06456976
01:12:17.461	0.00966907	0.06422986
01:12:17.469	0.01056101	0.06385908
01:12:17.477	0.01132085	0.06144911
01:12:17.484	0.01178337	0.06052227
01:12:17.492	0.01267540	0.06008975
01:12:17.500	0.01330314	0.05829799
01:12:17.508	0.01366659	0.05681527
01:12:17.516	0.01488911	0.05666082
01:12:17.523	0.01521954	0.05499288
01:12:17.531	0.01561605	0.05329417
01:12:17.539	0.01687174	0.05313975
01:12:17.547	0.01710306	0.05184264
01:12:17.555	0.01806140	0.04949569
01:12:17.563	0.01865625	0.04943393
01:12:17.570	0.01888759	0.04863109
01:12:17.578	0.01991211	0.04616096
01:12:17.586	0.02060617	0.04563610
01:12:17.594	0.02113499	0.04489513
01:12:17.602	0.02176299	0.04282672
01:12:17.609	0.02245710	0.04202410
01:12:17.617	0.02282070	0.04140672
01:12:17.625	0.02387846	0.03936949
01:12:17.633	0.02437431	0.03832008
01:12:17.641	0.02470488	0.03801144
01:12:17.648	0.02576273	0.03637571
01:12:17.656	0.02586191	0.03489439
01:12:17.664	0.02678758	0.03430806
01:12:17.672	0.02744880	0.03282688
01:12:17.680	0.02787860	0.03159263
01:12:17.688	0.02873823	0.03079041
01:12:17.695	0.02920112	0.02986480
01:12:17.703	0.02959790	0.02804454
01:12:17.711	0.03019307	0.02758179
01:12:17.719	0.03105279	0.02640952
01:12:17.727	0.03128426	0.02471292
01:12:17.734	0.03211096	0.02394178
01:12:17.742	0.03254085	0.02320151
01:12:17.750	0.03283848	0.02147431
01:12:17.758	0.03392980	0.02045656
01:12:17.766	0.03399594	0.01968556
01:12:17.773	0.03459124	0.01798946
01:12:17.781	0.03548421	0.01694102
01:12:17.789	0.03558343	0.01657100
01:12:17.797	0.03627799	0.01496762
01:12:17.805	0.03693950	0.01345685
01:12:17.813	0.03723718	0.01287107
01:12:17.820	0.03793179	0.01157624
01:12:17.828	0.03865951	0.00997321
01:12:17.836	0.03875874	0.00938752
01:12:17.844	0.03958573	0.00812371
01:12:17.852	0.04037966	0.00658257
01:12:17.859	0.04001577	0.00596614
01:12:17.867	0.04130595	0.00473333
01:12:17.875	0.04153753	0.00316160
01:12:17.883	0.04166986	0.00220629
01:12:17.891	0.04302631	0.00146672
01:12:17.898	0.04276163	-0.00022804
01:12:17.906	0.04325791	-0.00133727
01:12:17.914	0.04468063	-0.00226158
01:12:17.922	0.04388654	-0.00364799
01:12:17.930	0.04494534	-0.00481866
01:12:17.938	0.04607036	-0.00549640
01:12:17.945	0.04494534	-0.00715984
01:12:17.953	0.04696380	-0.00842274
01:12:17.961	0.04716235	-0.00900797
01:12:17.969	0.04633508	-0.01051716
01:12:17.977	0.04891627	-0.01181067
01:12:17.984	0.04779110	-0.01273457
01:12:17.992	0.04772491	-0.01387399
01:12:18.000	0.05067033	-0.01507494
01:12:18.008	0.04785728	-0.01624503
01:12:18.016	0.05000841	-0.01723033
01:12:18.023	0.05149777	-0.01880056
01:12:18.031	0.04815512	-0.01947788
01:12:18.039	0.05268933	-0.02046304
01:12:18.047	0.05093511	-0.02190991
01:12:18.055	0.04984293	-0.02283340
01:12:18.063	0.05450991	-0.02381841
01:12:18.070	0.05020698	-0.02483416
01:12:18.078	0.05265623	-0.02612687
01:12:18.086	0.05460921	-0.02705019
01:12:18.094	0.05050485	-0.02840433
01:12:18.102	0.05494024	-0.02908137
