time, FPSSternPort, FPSBow, FPSSternStbd, OWCBow, OWCSternPort, OWCSternStbd, FPS_OWCUmbilical, FPSUmbilical, PressureSensor
22.539,0.00010412,4.6377e-05,0.000207,3.6137e-05,3.159e-05,3.0304e-05,8.1278e-05,0.000128,0.00020375
22.547,0.00010475,4.7401e-05,0.00020825,3.5367e-05,3.1937e-05,3.0722e-05,7.9797e-05,0.00012875,0.00020525
22.555,0.000106,4.7601e-05,0.00020963,3.5799e-05,3.2931e-05,3.0806e-05,7.9437e-05,0.00013063,0.00019813
22.563,0.000107,4.7937e-05,0.000211,3.6313e-05,3.292e-05,3.1342e-05,7.8853e-05,0.000131,0.000193
22.57,0.000108,4.7724e-05,0.000212,3.6181e-05,3.2479e-05,3.1472e-05,7.9177e-05,0.00013063,0.0001905
22.578,0.0001095,4.768e-05,0.00021425,3.6489e-05,3.2428e-05,3.1232e-05,7.9114e-05,0.000131,0.00017025
22.586,0.00011087,4.8627e-05,0.00021513,3.6102e-05,3.1962e-05,3.1571e-05,7.8971e-05,0.00013,0.00018313
22.594,0.000111,4.8604e-05,0.0002175,3.5873e-05,3.2649e-05,3.1345e-05,7.807e-05,0.000131,0.0001815
22.602,0.000112,5.0821e-05,0.000218,3.6295e-05,3.1258e-05,3.1589e-05,7.7032e-05,0.00013212,0.00017825
22.609,0.000113,5.0851e-05,0.00021975,3.5674e-05,3.2277e-05,3.1007e-05,7.7987e-05,0.00013375,0.0001635
22.617,0.000114,5.1505e-05,0.00022075,3.6835e-05,3.2645e-05,3.143e-05,7.6774e-05,0.000133,0.0001685
22.625,0.000115,5.3388e-05,0.000222,3.5677e-05,3.2923e-05,3.1756e-05,7.6341e-05,0.000134,0.000158
22.633,0.000116,5.3098e-05,0.000225,3.6695e-05,3.3043e-05,3.2437e-05,7.6103e-05,0.00013337,0.00015925
22.641,0.00011675,5.5082e-05,0.000225,3.6427e-05,3.241e-05,3.1566e-05,7.6374e-05,0.000135,0.00016025
22.648,0.00011775,5.6421e-05,0.00022587,3.644e-05,3.2821e-05,3.135e-05,7.3711e-05,0.00013413,0.00015375
22.656,0.0001185,5.7416e-05,0.000227,3.6317e-05,3.2867e-05,3.1153e-05,7.4734e-05,0.0001345,0.000151
22.664,0.00011988,5.9342e-05,0.000227,3.6661e-05,3.2725e-05,3.2267e-05,7.3815e-05,0.00013512,0.00013988
22.672,0.00011975,5.8118e-05,0.00022875,3.6829e-05,3.2306e-05,3.108e-05,7.3599e-05,0.000135,0.00013325
22.68,0.00012037,5.9383e-05,0.000229,3.6898e-05,3.2472e-05,3.1894e-05,7.394e-05,0.000135,0.00015512
22.688,0.000121,6.0984e-05,0.00023,3.6772e-05,3.2393e-05,3.1628e-05,7.3428e-05,0.000136,0.000105
22.695,0.00012263,6.0366e-05,0.000231,3.7068e-05,3.2621e-05,3.1498e-05,7.3144e-05,0.00013737,0.00012375
22.703,0.000123,6.2518e-05,0.000232,3.6388e-05,3.2694e-05,3.1368e-05,7.3697e-05,0.00013925,0.0001195
22.711,0.000124,6.1446e-05,0.00023213,3.6898e-05,3.2733e-05,3.1183e-05,7.3168e-05,0.00014,0.00011038
22.719,0.0001245,6.1426e-05,0.000234,3.7061e-05,3.2604e-05,3.1494e-05,7.3823e-05,0.00014,0.0001175
22.727,0.00012412,6.2076e-05,0.00023412,3.6267e-05,3.2169e-05,3.1991e-05,7.2493e-05,0.000141,0.0001035
22.734,0.00012575,6.2019e-05,0.000234,3.7011e-05,3.2995e-05,3.1524e-05,7.2931e-05,0.000143,0.00010123
22.742,0.000126,6.3459e-05,0.00023537,3.6382e-05,3.2745e-05,3.1458e-05,7.3614e-05,0.00014437,0.00010146
22.75,0.000126,6.3912e-05,0.000236,3.6852e-05,3.2521e-05,3.1574e-05,7.4543e-05,0.000148,3.2401e-05
22.758,0.00012763,6.3874e-05,0.000237,3.6679e-05,3.2693e-05,3.1728e-05,7.2885e-05,0.000148,9.3972e-05
22.766,0.00012725,6.4361e-05,0.00023725,3.7257e-05,3.2281e-05,3.167e-05,7.355e-05,0.00014825,8.2234e-05
22.773,0.00012887,6.3972e-05,0.00023787,3.6814e-05,3.2636e-05,3.1411e-05,7.2931e-05,0.000149,7.6818e-05
22.781,0.0001285,6.5717e-05,0.000238,3.6942e-05,3.2753e-05,3.0555e-05,7.3454e-05,0.0001515,7.5109e-05
22.789,0.000129,6.5961e-05,0.00023725,3.7258e-05,3.3068e-05,3.1184e-05,7.2892e-05,0.00015212,7.2094e-05
22.797,0.00013,6.5741e-05,0.00023875,3.7238e-05,3.2802e-05,3.1303e-05,7.2071e-05,0.00015325,6.6927e-05
22.805,0.00013063,6.8138e-05,0.000239,3.696e-05,3.2258e-05,3.1488e-05,7.223e-05,0.00015463,5.8623e-05
22.813,0.00013,6.7034e-05,0.000239,3.7598e-05,3.2949e-05,3.1497e-05,7.2843e-05,0.000156,4.9484e-05
22.82,0.000131,6.9841e-05,0.000239,3.7081e-05,3.2412e-05,3.0797e-05,7.1703e-05,0.000155,4.7616e-05
22.828,0.00013125,6.9854e-05,0.000239,3.6927e-05,3.248e-05,3.1515e-05,7.2349e-05,0.00015575,4.4289e-05
22.836,0.000131,7.0222e-05,0.00023913,3.7088e-05,3.3265e-05,3.1598e-05,7.1783e-05,0.00015513,4.3392e-05
22.844,0.0001325,7.2917e-05,0.0002395,3.73e-05,3.2052e-05,3.0944e-05,7.1225e-05,0.000157,3.7e-05
22.852,0.00013188,7.4828e-05,0.00024,3.716e-05,3.2028e-05,3.0494e-05,7.0755e-05,0.00015712,2.3351e-05
22.859,0.00013375,7.6699e-05,0.000238,3.7772e-05,3.3283e-05,3.0913e-05,7.0857e-05,0.00015775,7.7726e-05
22.867,0.000132,7.91e-05,0.000239,3.6777e-05,3.3155e-05,3.1815e-05,6.994e-05,0.00016037,2.7735e-05
22.875,0.000132,7.9214e-05,0.00024,3.6808e-05,3.2562e-05,3.088e-05,6.9893e-05,0.000161,2.6759e-05
22.883,0.00013237,8.1713e-05,0.00024,3.7047e-05,3.2565e-05,3.118e-05,7.0225e-05,0.00015963,2.3222e-05
22.891,0.0001335,8.3289e-05,0.00023825,3.7219e-05,3.2094e-05,3.1301e-05,6.9776e-05,0.00015825,8.6803e-06
22.898,0.00013287,8.4586e-05,0.000238,3.7676e-05,3.2981e-05,3.0999e-05,6.8137e-05,0.00015725,3.7884e-05
22.906,0.000133,8.8481e-05,0.0002375,3.6645e-05,3.173e-05,3.15e-05,6.948e-05,0.000158,1.3215e-05
22.914,0.000133,8.8734e-05,0.00023712,3.5681e-05,3.1909e-05,3.0751e-05,6.9156e-05,0.00015425,1.022e-05
22.922,0.00013225,9.2846e-05,0.00023725,3.7164e-05,3.1798e-05,3.1053e-05,6.8395e-05,0.000152,9.4422e-06
22.93,0.00013237,9.4026e-05,0.000236,3.7778e-05,3.3229e-05,3.1176e-05,6.814e-05,0.00015263,4.4736e-05
22.938,0.000132,9.6057e-05,0.000236,3.6993e-05,3.189e-05,3.1524e-05,6.9073e-05,0.000155,3.4815e-07
22.945,0.00013225,9.9478e-05,0.000235,3.6918e-05,3.1615e-05,3.0384e-05,6.7083e-05,0.00016063,3.4337e-06
22.953,0.000132,0.000101,0.00023425,3.6816e-05,3.1788e-05,3.0423e-05,6.6755e-05,0.000164,-3.6899e-07
22.961,0.00013187,0.00010413,0.00023413,3.709e-05,3.2628e-05,3.125e-05,6.6553e-05,0.00016013,1.5551e-05
22.969,0.000131,0.000107,0.000233,3.6489e-05,3.1837e-05,2.995e-05,6.6371e-05,0.000151,-8.1831e-06
22.977,0.000131,0.000108,0.00023112,3.7408e-05,3.2565e-05,3.0342e-05,6.6041e-05,0.00014588,2.727e-06
22.984,0.000131,0.000112,0.00023025,3.6769e-05,3.1631e-05,3.0292e-05,6.568e-05,0.00014225,1.3197e-07
22.992,0.00013037,0.000114,0.000231,3.6301e-05,3.13e-05,3.0633e-05,6.5988e-05,0.00014637,4.4762e-06
23,0.000129,0.000117,0.00023,3.563e-05,3.0574e-05,3.0272e-05,6.5619e-05,0.000151,-4.7228e-05
23.008,0.000129,0.00012,0.000228,3.6799e-05,3.0451e-05,3.0729e-05,6.4995e-05,0.00015475,-5.0058e-06
23.016,0.000129,0.00012175,0.000226,3.6522e-05,3.0427e-05,3.0012e-05,6.3764e-05,0.00015575,-2.9536e-06
23.023,0.00012813,0.000124,0.00022513,3.7105e-05,3.2034e-05,3.0895e-05,6.4141e-05,0.000153,-2.1868e-06
23.031,0.000127,0.000127,0.000225,3.5779e-05,3.0545e-05,3.0598e-05,6.3453e-05,0.000146,-4.8703e-05
23.039,0.00012775,0.00012912,0.000224,3.647e-05,3.0824e-05,2.9659e-05,6.313e-05,0.00014425,1.6272e-05
23.047,0.00012675,0.00013275,0.00022175,3.6297e-05,3.1564e-05,3.0829e-05,6.3582e-05,0.00014875,-1.4649e-05
23.055,0.000126,0.000134,0.00022,3.6836e-05,3.0369e-05,3.0336e-05,6.2422e-05,0.000154,-1.35e-05
23.063,0.000125,0.000138,0.000219,3.6277e-05,3.0502e-05,2.9727e-05,6.2762e-05,0.000157,-2.0618e-05
23.07,0.00012463,0.00013963,0.000217,3.5862e-05,3.1395e-05,2.9172e-05,6.3262e-05,0.00015237,-2.6854e-05
23.078,0.00012325,0.00014125,0.00021575,3.6386e-05,3.0361e-05,3.0416e-05,6.2786e-05,0.0001465,-2.7312e-05
23.086,0.000123,0.00014487,0.00021487,3.6237e-05,3.0464e-05,3.018e-05,6.2241e-05,0.000143,-3.4071e-05
23.094,0.0001225,0.0001455,0.0002125,3.5999e-05,3.1425e-05,2.9448e-05,6.1533e-05,0.000143,-3.1834e-05
23.102,0.00012188,0.00014812,0.000212,3.6982e-05,2.9802e-05,2.9348e-05,6.2468e-05,0.00014712,-2.6525e-05
23.109,0.00012,0.00015075,0.00020975,3.6057e-05,3.1195e-05,2.9387e-05,6.1849e-05,0.00015,-5.0448e-05
23.117,0.00011963,0.00015163,0.00020737,3.5848e-05,2.9858e-05,2.9286e-05,6.2321e-05,0.000151,-5.119e-05
23.125,0.000119,0.000155,0.000206,3.6277e-05,3.0547e-05,2.8952e-05,6.2652e-05,0.000151,-6.3629e-05
23.133,0.00011825,0.000156,0.00020437,3.5908e-05,3.1662e-05,2.9599e-05,6.2873e-05,0.00014937,-5.0258e-05
23.141,0.000116,0.00015875,0.000203,3.5326e-05,2.996e-05,2.9293e-05,6.2828e-05,0.000145,-5.4221e-05
23.148,0.00011525,0.00016087,0.000202,3.6028e-05,3.0118e-05,2.9223e-05,6.2459e-05,0.000143,-0.00011285
23.156,0.0001155,0.000161,0.0001995,3.6207e-05,3.1218e-05,2.9142e-05,6.1784e-05,0.0001425,-8.0634e-05
23.164,0.000114,0.000164,0.00019788,3.523e-05,3.0167e-05,2.9646e-05,6.2251e-05,0.000143,-8.9749e-05
23.172,0.000114,0.00016525,0.0001965,3.5624e-05,3.0709e-05,2.9688e-05,6.202e-05,0.00014025,-9.4831e-05
23.18,0.00011225,0.000168,0.00019637,3.4889e-05,3.0566e-05,2.9909e-05,6.3226e-05,0.000138,-0.00011761
23.188,0.000111,0.00017,0.000194,3.5668e-05,3.0449e-05,2.913e-05,6.2881e-05,0.000139,-0.000113
23.195,0.00011037,0.00017,0.00019137,3.6056e-05,3.1021e-05,2.9263e-05,6.1594e-05,0.000143,-0.0001125
23.203,0.00010925,0.000173,0.00018975,3.5379e-05,2.9972e-05,2.8866e-05,6.1657e-05,0.00014725,-0.0001165
23.211,0.00010987,0.000175,0.000189,3.6291e-05,3.0752e-05,2.9372e-05,6.1866e-05,0.00014387,-0.00011655
23.219,0.000108,0.000176,0.000187,3.514e-05,3.0559e-05,2.943e-05,6.1864e-05,0.000137,-0.0001285
23.227,0.00010712,0.000179,0.00018588,3.5395e-05,3.0115e-05,2.9498e-05,6.1606e-05,0.000136,-0.00014
23.234,0.000106,0.00017875,0.00018375,3.5503e-05,3.0452e-05,2.918e-05,6.2565e-05,0.0001385,-0.00013975
23.242,0.000106,0.000181,0.000183,3.5929e-05,3.0431e-05,2.9733e-05,6.154e-05,0.00014337,-0.00015025
23.25,0.000105,0.000183,0.000181,3.4896e-05,2.9341e-05,2.888e-05,6.1533e-05,0.000146,-0.000143
23.258,0.000104,0.00018363,0.00017937,3.5548e-05,3.1478e-05,2.8682e-05,6.1522e-05,0.000146,-0.00015625
23.266,0.00010275,0.00018675,0.000179,3.4719e-05,3.038e-05,2.9221e-05,6.2529e-05,0.000143,-0.00016375
23.273,0.00010213,0.00018613,0.000177,3.4853e-05,2.9592e-05,2.8953e-05,6.0891e-05,0.000143,-0.00017387
23.281,0.000102,0.0001875,0.000176,3.5674e-05,3.1108e-05,2.9271e-05,6.1463e-05,0.0001435,-0.000165
23.289,0.000101,0.00019,0.00017488,3.4917e-05,3.047e-05,2.9145e-05,6.2325e-05,0.000147,-0.00017375
23.297,9.9801e-05,0.0001915,0.000174,3.5837e-05,3.0998e-05,2.9252e-05,6.1795e-05,0.000147,-0.00017925
23.305,9.9088e-05,0.000193,0.00017163,3.5518e-05,3.064e-05,2.9372e-05,6.1599e-05,0.000144,-0.00018
23.313,9.9131e-05,0.000193,0.00017,3.5448e-05,3.0627e-05,2.9128e-05,6.1951e-05,0.000141,-0.000203
23.32,9.7745e-05,0.000196,0.00017037,3.5351e-05,3.0736e-05,2.9674e-05,6.2669e-05,0.00014063,-0.000211
23.328,9.6309e-05,0.000197,0.00016875,3.5058e-05,3.0394e-05,2.9717e-05,6.1847e-05,0.00014125,-0.00019025
23.336,9.6351e-05,0.00019787,0.00016713,3.4826e-05,2.984e-05,2.9109e-05,6.1289e-05,0.00014313,-0.00019138
23.344,9.5808e-05,0.0002005,0.000166,3.5585e-05,2.9923e-05,2.8943e-05,6.1602e-05,0.0001435,-0.000194
23.352,9.5019e-05,0.000201,0.000165,3.485e-05,3.1037e-05,2.9573e-05,6.2264e-05,0.000141,-0.00018837
23.359,9.3817e-05,0.000201,0.000164,3.5286e-05,3.1355e-05,2.986e-05,6.1461e-05,0.000139,-0.0001985
23.367,9.3397e-05,0.00020237,0.00016225,3.5911e-05,3.0903e-05,2.9632e-05,6.1561e-05,0.00014037,-0.00019925
23.375,9.2992e-05,0.000203,0.000161,3.5779e-05,2.938e-05,3.0209e-05,6.2049e-05,0.000142,-0.000206
23.383,9.1816e-05,0.00020463,0.00016063,3.5579e-05,3.0524e-05,2.9729e-05,6.2004e-05,0.00014425,-0.00020575
23.391,9.0002e-05,0.00020525,0.00016075,3.4358e-05,3.0082e-05,2.8757e-05,6.1336e-05,0.000144,-0.0002475
23.398,8.985e-05,0.000205,0.000159,3.4128e-05,3.0477e-05,2.9626e-05,6.1622e-05,0.00014087,-0.00020487
23.406,8.9434e-05,0.000206,0.0001575,3.5034e-05,3.0916e-05,2.9612e-05,6.0993e-05,0.000139,-0.000204
23.414,8.8813e-05,0.00020612,0.00015612,3.5371e-05,3.0723e-05,2.9605e-05,6.1461e-05,0.00014188,-0.00020563
23.422,8.7635e-05,0.000208,0.000155,3.4372e-05,2.9829e-05,2.8923e-05,6.0781e-05,0.00014175,-0.0002295
23.43,8.7159e-05,0.00020875,0.000155,3.4662e-05,3.0866e-05,2.9301e-05,6.0824e-05,0.000144,-0.00020125
23.438,8.6567e-05,0.000209,0.000153,3.4556e-05,3.0839e-05,3.06e-05,6.0886e-05,0.000143,-0.000194
23.445,8.5537e-05,0.00021063,0.000152,3.5188e-05,3.0927e-05,3.0302e-05,6.0965e-05,0.00014063,-0.00020263
23.453,8.5076e-05,0.00021025,0.000152,3.4839e-05,3.0732e-05,2.835e-05,6.0405e-05,0.00013925,-0.00019975
23.461,8.438e-05,0.00021113,0.00015,3.4902e-05,2.9931e-05,2.8178e-05,6.046e-05,0.00014013,-0.00022025
23.469,8.2987e-05,0.000212,0.0001495,3.4985e-05,3.0453e-05,2.8952e-05,6.0313e-05,0.0001385,-0.000198
23.477,8.2465e-05,0.00021288,0.000149,3.4896e-05,3.016e-05,2.9309e-05,6.0435e-05,0.00013688,-0.00019863
23.484,8.1756e-05,0.000213,0.000147,3.5621e-05,3.0429e-05,2.9627e-05,6.0616e-05,0.000135,-0.000189
23.492,7.9897e-05,0.00021337,0.00014663,3.4614e-05,2.987e-05,2.8861e-05,6.0591e-05,0.000135,-0.0002255
23.5,7.9823e-05,0.000214,0.000145,3.4887e-05,2.946e-05,2.9253e-05,6.1068e-05,0.000136,-0.000192
23.508,7.8892e-05,0.000215,0.000144,3.5057e-05,3.0439e-05,2.954e-05,6.0741e-05,0.000137,-0.00019025
23.516,7.823e-05,0.00021325,0.00014375,3.4759e-05,3.014e-05,2.9206e-05,6.0735e-05,0.000135,-0.00019125
23.523,7.6677e-05,0.000215,0.000142,3.4295e-05,2.9981e-05,2.8467e-05,6.0359e-05,0.00013313,-0.00017888
23.531,7.5766e-05,0.0002155,0.000141,3.3923e-05,2.9502e-05,2.8648e-05,6.1132e-05,0.0001345,-0.0002205
23.539,7.5443e-05,0.000215,0.000139,3.4477e-05,3.0233e-05,2.8793e-05,6.1681e-05,0.000132,-0.00018475
23.547,7.4357e-05,0.000216,0.00013775,3.4926e-05,3.104e-05,2.9148e-05,6.0673e-05,0.00013225,-0.000173
23.555,7.3153e-05,0.000215,0.000137,3.5079e-05,3.0126e-05,2.8604e-05,6.1317e-05,0.000134,-0.000179
23.563,7.0436e-05,0.000215,0.000135,3.3765e-05,2.8213e-05,2.9557e-05,6.0889e-05,0.000135,-0.00021
23.57,7.1551e-05,0.00021563,0.000134,3.4451e-05,3.0341e-05,2.9193e-05,6.1747e-05,0.000135,-0.00017275
23.578,7.0197e-05,0.000215,0.00013275,3.4695e-05,3.0147e-05,2.9947e-05,6.2542e-05,0.00013575,-0.00016725
23.586,6.9813e-05,0.00021587,0.00013113,3.5118e-05,3.0021e-05,2.9151e-05,6.1803e-05,0.000135,-0.00016362
23.594,6.8272e-05,0.0002145,0.0001295,3.4584e-05,2.9511e-05,2.7909e-05,6.2096e-05,0.0001335,-0.0001645
23.602,6.586e-05,0.000214,0.000128,3.3673e-05,2.934e-05,2.8664e-05,6.2939e-05,0.00013288,-0.00018313
23.609,6.5736e-05,0.0002135,0.00012625,3.3992e-05,2.9544e-05,2.862e-05,6.2387e-05,0.00013175,-0.00015325
23.617,6.4596e-05,0.00021237,0.000125,3.4427e-05,2.9902e-05,2.8898e-05,6.2685e-05,0.000132,-0.00015137
23.625,6.4339e-05,0.000214,0.000123,3.4881e-05,2.8526e-05,2.9116e-05,6.3609e-05,0.000131,-0.000148
23.633,6.2997e-05,0.00021263,0.00012263,3.4551e-05,2.9837e-05,2.976e-05,6.4184e-05,0.000131,-0.000149
23.641,6.2001e-05,0.000211,0.0001215,3.4248e-05,3.0426e-05,2.9335e-05,6.3467e-05,0.000129,-0.00013146
23.648,6.0524e-05,0.000211,0.000119,3.4225e-05,2.9802e-05,2.9477e-05,6.425e-05,0.00012713,-0.00013862
23.656,5.9174e-05,0.0002095,0.000117,3.3871e-05,3.0054e-05,2.8587e-05,6.5205e-05,0.0001275,-0.0001335
23.664,5.8113e-05,0.00020988,0.00011588,3.4174e-05,3.0164e-05,2.8801e-05,6.5394e-05,0.000126,-0.00012337
23.672,5.778e-05,0.00020825,0.000113,3.4031e-05,3.0249e-05,2.8701e-05,6.4502e-05,0.00012475,-8.0566e-05
23.68,5.5729e-05,0.00020663,0.00011163,3.4218e-05,3.0023e-05,2.8466e-05,6.5177e-05,0.000125,-0.00011563
23.688,5.4701e-05,0.000206,0.00011,3.4189e-05,3.0106e-05,2.9709e-05,6.6967e-05,0.000125,-0.000123
23.695,5.3773e-05,0.000205,0.000109,3.4201e-05,3.071e-05,2.8997e-05,6.6749e-05,0.00012463,-0.00012012
23.703,5.2796e-05,0.000205,0.00010675,3.4363e-05,3.0157e-05,2.9034e-05,6.7269e-05,0.000124,-9.5744e-05
23.711,5.1661e-05,0.00020487,0.000105,3.4007e-05,2.979e-05,2.9258e-05,6.7694e-05,0.000122,-0.00010694
23.719,5.0354e-05,0.000201,0.000104,3.3719e-05,2.9526e-05,2.7508e-05,6.8462e-05,0.0001195,-0.00010338
23.727,4.949e-05,0.000201,0.000103,3.4224e-05,3.0639e-05,2.9334e-05,6.9128e-05,0.00011912,-0.0001045
23.734,4.8028e-05,0.00019825,0.000101,3.4475e-05,2.9742e-05,2.8082e-05,6.8824e-05,0.00012025,-9.8862e-05
23.742,4.6947e-05,0.000198,9.953e-05,3.4465e-05,3.0531e-05,2.856e-05,6.9479e-05,0.00012137,-8.869e-05
23.75,4.5835e-05,0.000197,9.6434e-05,3.4475e-05,3.0222e-05,2.8582e-05,6.8581e-05,0.00012,-8.944e-05
23.758,4.4471e-05,0.000193,9.5997e-05,3.4411e-05,2.9897e-05,2.8179e-05,7.0344e-05,0.000119,-8.5065e-05
23.766,4.3837e-05,0.000193,9.3738e-05,3.3848e-05,3.0525e-05,2.9806e-05,7.0912e-05,0.00011725,-7.7378e-05
23.773,4.2543e-05,0.000191,9.1701e-05,3.3961e-05,3.005e-05,2.8399e-05,7.2259e-05,0.000117,-7.9462e-05
23.781,4.1489e-05,0.0001895,9.1692e-05,3.3764e-05,2.9206e-05,2.8829e-05,7.1255e-05,0.000118,-0.00010285
23.789,4.0526e-05,0.000188,8.907e-05,3.4268e-05,3.0625e-05,2.8177e-05,7.178e-05,0.00011912,-7.1834e-05
23.797,3.9195e-05,0.000185,8.8716e-05,3.3947e-05,2.9597e-05,2.8848e-05,7.2666e-05,0.00011925,-6.5489e-05
23.805,3.9025e-05,0.000184,8.6922e-05,3.4429e-05,3.0177e-05,2.8854e-05,7.2135e-05,0.00012037,-5.7461e-05
23.813,3.8185e-05,0.000182,8.5449e-05,3.3864e-05,2.9463e-05,2.8454e-05,7.3225e-05,0.00012,-5.8282e-05
23.82,3.6502e-05,0.00017863,8.3923e-05,3.4188e-05,2.9698e-05,2.8576e-05,7.377e-05,0.00012037,-5.8106e-05
23.828,3.5604e-05,0.000178,8.2674e-05,3.4368e-05,3.0372e-05,2.8159e-05,7.4024e-05,0.000119,-5.1611e-05
23.836,3.4931e-05,0.00017313,8.1525e-05,3.405e-05,2.9516e-05,2.833e-05,7.4135e-05,0.000118,-4.713e-05
23.844,3.327e-05,0.0001735,7.9682e-05,3.3864e-05,3.0275e-05,2.956e-05,7.4797e-05,0.0001175,-3.9769e-05
23.852,3.3411e-05,0.00017112,7.988e-05,3.3879e-05,2.9564e-05,2.9357e-05,7.434e-05,0.000117,-5.0026e-05
23.859,3.3012e-05,0.000168,7.8171e-05,3.3478e-05,2.9901e-05,2.9668e-05,7.5735e-05,0.00011825,-3.9371e-05
23.867,3.1879e-05,0.000167,7.6857e-05,3.4122e-05,3.0018e-05,2.8849e-05,7.5696e-05,0.000117,-3.5469e-05
23.875,3.066e-05,0.000164,7.5307e-05,3.324e-05,2.9067e-05,2.88e-05,7.5253e-05,0.000119,-4.178e-05
23.883,3.0586e-05,0.000162,7.3492e-05,3.4221e-05,2.9833e-05,2.8349e-05,7.6873e-05,0.00011937,-6.9746e-06
23.891,2.9762e-05,0.000159,7.3194e-05,3.324e-05,2.9669e-05,2.8537e-05,7.7344e-05,0.00012,-2.0003e-05
23.898,2.8492e-05,0.00015613,7.1522e-05,3.2702e-05,3.0532e-05,2.9678e-05,7.8748e-05,0.00012075,-2.5482e-05
23.906,2.8518e-05,0.000155,7.2016e-05,3.4317e-05,3.0348e-05,2.816e-05,7.9161e-05,0.0001195,-1.8435e-05
23.914,2.8543e-05,0.00015188,7.1847e-05,3.4253e-05,2.9413e-05,2.8716e-05,7.9273e-05,0.00012012,-2.8949e-05
23.922,2.7443e-05,0.00014925,7.012e-05,3.3595e-05,3.1507e-05,2.9271e-05,7.9993e-05,0.00011925,2.5788e-05
23.93,2.6711e-05,0.000147,7.0739e-05,3.4214e-05,2.9716e-05,2.9494e-05,7.9807e-05,0.000122,-1.1181e-05
23.938,2.6667e-05,0.000144,7.0558e-05,3.4845e-05,2.9779e-05,2.9563e-05,8.1182e-05,0.000124,-8.9017e-06
23.945,2.5823e-05,0.000142,6.8553e-05,3.3603e-05,3.0135e-05,2.8415e-05,8.221e-05,0.00012437,-6.0685e-06
23.953,2.5316e-05,0.000139,6.8787e-05,3.4557e-05,2.8483e-05,2.9057e-05,8.2755e-05,0.00012575,-4.0915e-05
23.961,2.4972e-05,0.00013687,6.7925e-05,3.4224e-05,3.1358e-05,2.8531e-05,8.3546e-05,0.00012775,-7.8428e-06
23.969,2.47e-05,0.000134,6.8018e-05,3.4596e-05,3.0227e-05,2.8742e-05,8.3098e-05,0.0001155,-2.4584e-08
23.977,2.5171e-05,0.00013,6.725e-05,3.4668e-05,3.0564e-05,2.938e-05,8.3885e-05,0.00011125,1.8674e-06
23.984,2.4755e-05,0.00012725,6.7536e-05,3.4005e-05,3.0698e-05,2.8566e-05,8.508e-05,0.000134,8.3464e-06
23.992,2.5449e-05,0.000125,6.6328e-05,3.4794e-05,3.1558e-05,2.9241e-05,8.5201e-05,0.000144,4.8371e-05
24,2.4089e-05,0.000122,6.7137e-05,3.4705e-05,3.116e-05,2.978e-05,8.5674e-05,0.000142,-2.7948e-06
24.008,2.4713e-05,0.00011963,6.7129e-05,3.4293e-05,3.0704e-05,2.979e-05,8.6099e-05,0.000135,4.042e-06
24.016,2.4767e-05,0.000116,6.7466e-05,3.5238e-05,3.0994e-05,2.9512e-05,8.6771e-05,0.00013075,9.6913e-07
24.023,2.4117e-05,0.000114,6.7432e-05,3.464e-05,3.0946e-05,3.045e-05,8.7253e-05,0.00012913,3.4078e-05
24.031,2.4653e-05,0.0001105,6.8269e-05,3.459e-05,3.1285e-05,2.9688e-05,8.7933e-05,0.0001315,9.5712e-06
24.039,2.4642e-05,0.000107,6.8399e-05,3.4553e-05,3.1856e-05,3.0153e-05,8.8798e-05,0.00013388,9.0698e-06
24.047,2.5513e-05,0.000105,6.9446e-05,3.4296e-05,3.1257e-05,2.9992e-05,8.8509e-05,0.000133,8.529e-06
24.055,2.514e-05,0.00010163,6.9347e-05,3.538e-05,3.1527e-05,2.9744e-05,8.9843e-05,0.00011963,5.6772e-06
24.063,2.6e-05,9.8231e-05,6.8812e-05,3.4997e-05,3.1803e-05,2.9905e-05,8.9124e-05,0.000134,6.7131e-05
24.07,2.6626e-05,9.642e-05,7.0746e-05,3.4317e-05,3.1154e-05,3.0387e-05,9.1201e-05,0.00015,8.2107e-06
24.078,2.7785e-05,9.2183e-05,7.2365e-05,3.5055e-05,3.1125e-05,2.9706e-05,9.079e-05,0.000153,1.3618e-05
24.086,2.7303e-05,9.0759e-05,7.3052e-05,3.4697e-05,3.1539e-05,3.0383e-05,9.3031e-05,0.00014813,1.5969e-05
24.094,2.7674e-05,8.6794e-05,7.4033e-05,3.4797e-05,3.0791e-05,3.0521e-05,9.2085e-05,0.0001445,1.4439e-05
24.102,2.8325e-05,8.3982e-05,7.4343e-05,3.541e-05,3.1737e-05,3.0085e-05,9.3417e-05,0.00014612,2.6764e-05
24.109,2.8907e-05,8.2221e-05,7.6032e-05,3.4518e-05,3.1776e-05,2.9932e-05,9.3808e-05,0.00015025,2.5719e-05
24.117,3.0004e-05,7.7697e-05,7.7978e-05,3.5263e-05,3.1633e-05,3.0256e-05,9.342e-05,0.000152,3.086e-05
24.125,3.1486e-05,7.5869e-05,7.9537e-05,3.5263e-05,3.1556e-05,3.0001e-05,9.3858e-05,0.000152,5.1741e-05
24.133,3.0905e-05,7.3308e-05,8.0687e-05,3.4781e-05,3.1298e-05,3.065e-05,9.4708e-05,0.00014937,2.7747e-05
24.141,3.2386e-05,7.0067e-05,8.2616e-05,3.4979e-05,3.1736e-05,2.9981e-05,9.4991e-05,0.000151,3.825e-05
