 
      1   2162    940      1
    1  0.2123643E+00  0.7100109E-02 -0.6412695E-01  0.8020896E+00  0.2681676E-01 -0.5966012E+00  0.2065190E-03
    1  0.2210313E+00  0.7389897E-02 -0.5246187E-01  0.8020874E+00  0.2681826E-01 -0.5966042E+00  0.2149489E-03
    1  0.2296983E+00  0.7679661E-02 -0.4079666E-01  0.8020896E+00  0.2681909E-01 -0.5966012E+00  0.2233807E-03
    1  0.2383654E+00  0.7969433E-02 -0.2913130E-01  0.8020914E+00  0.2681760E-01 -0.5965989E+00  0.2318107E-03
    1  0.2470326E+00  0.8259198E-02 -0.1746588E-01  0.8020872E+00  0.2681604E-01 -0.5966045E+00  0.2402404E-03
    1  0.2556998E+00  0.8548966E-02 -0.5800388E-02  0.8020899E+00  0.2681759E-01 -0.5966008E+00  0.2486721E-03
    1  0.2114159E+00  0.2126863E-01 -0.6412697E-01  0.7985089E+00  0.8032912E-01 -0.5965993E+00  0.2065187E-03
    1  0.2200441E+00  0.2213667E-01 -0.5246187E-01  0.7985047E+00  0.8032882E-01 -0.5966050E+00  0.2149483E-03
    1  0.2286724E+00  0.2300468E-01 -0.4079666E-01  0.7985073E+00  0.8032660E-01 -0.5966018E+00  0.2233805E-03
    1  0.2373008E+00  0.2387268E-01 -0.2913129E-01  0.7985090E+00  0.8032694E-01 -0.5965995E+00  0.2318104E-03
    1  0.2459293E+00  0.2474071E-01 -0.1746588E-01  0.7985062E+00  0.8032911E-01 -0.5966030E+00  0.2402402E-03
    1  0.2545578E+00  0.2560875E-01 -0.5800392E-02  0.7985078E+00  0.8032946E-01 -0.5966007E+00  0.2486729E-03
    1  0.2095232E+00  0.3534216E-01 -0.6412697E-01  0.7913603E+00  0.1334855E+00 -0.5965990E+00  0.2065186E-03
    1  0.2180742E+00  0.3678451E-01 -0.5246187E-01  0.7913557E+00  0.1334846E+00 -0.5966054E+00  0.2149479E-03
    1  0.2266253E+00  0.3822691E-01 -0.4079665E-01  0.7913581E+00  0.1334871E+00 -0.5966018E+00  0.2233796E-03
    1  0.2351764E+00  0.3966930E-01 -0.2913129E-01  0.7913608E+00  0.1334895E+00 -0.5965974E+00  0.2318101E-03
    1  0.2437276E+00  0.4111172E-01 -0.1746589E-01  0.7913567E+00  0.1334885E+00 -0.5966031E+00  0.2402398E-03
    1  0.2522789E+00  0.4255415E-01 -0.5800387E-02  0.7913580E+00  0.1334874E+00 -0.5966017E+00  0.2486721E-03
    1  0.2066947E+00  0.4925784E-01 -0.6412696E-01  0.7806763E+00  0.1860484E+00 -0.5965991E+00  0.2065190E-03
    1  0.2151302E+00  0.5126810E-01 -0.5246187E-01  0.7806721E+00  0.1860478E+00 -0.5966049E+00  0.2149491E-03
    1  0.2235659E+00  0.5327843E-01 -0.4079666E-01  0.7806744E+00  0.1860459E+00 -0.5966024E+00  0.2233812E-03
    1  0.2320016E+00  0.5528877E-01 -0.2913130E-01  0.7806785E+00  0.1860444E+00 -0.5965974E+00  0.2318109E-03
    1  0.2404373E+00  0.5729911E-01 -0.1746589E-01  0.7806733E+00  0.1860413E+00 -0.5966052E+00  0.2402405E-03
    1  0.2488732E+00  0.5930948E-01 -0.5800382E-02  0.7806767E+00  0.1860426E+00 -0.5966004E+00  0.2486724E-03
    1  0.2029430E+00  0.6295352E-01 -0.6412697E-01  0.7665083E+00  0.2377708E+00 -0.5965987E+00  0.2065181E-03
    1  0.2112255E+00  0.6552276E-01 -0.5246186E-01  0.7665035E+00  0.2377671E+00 -0.5966064E+00  0.2149491E-03
    1  0.2195080E+00  0.6809203E-01 -0.4079666E-01  0.7665066E+00  0.2377696E+00 -0.5966016E+00  0.2233808E-03
    1  0.2277906E+00  0.7066131E-01 -0.2913129E-01  0.7665080E+00  0.2377726E+00 -0.5965983E+00  0.2318103E-03
    1  0.2360733E+00  0.7323059E-01 -0.1746589E-01  0.7665026E+00  0.2377701E+00 -0.5966064E+00  0.2402405E-03
    1  0.2443560E+00  0.7579994E-01 -0.5800390E-02  0.7665076E+00  0.2377708E+00 -0.5965997E+00  0.2486717E-03
    1  0.1982850E+00  0.7636806E-01 -0.6412697E-01  0.7489142E+00  0.2884373E+00 -0.5965999E+00  0.2065195E-03
    1  0.2063774E+00  0.7948476E-01 -0.5246187E-01  0.7489094E+00  0.2884369E+00 -0.5966061E+00  0.2149492E-03
    1  0.2144698E+00  0.8260152E-01 -0.4079666E-01  0.7489133E+00  0.2884397E+00 -0.5965999E+00  0.2233800E-03
    1  0.2225623E+00  0.8571826E-01 -0.2913130E-01  0.7489142E+00  0.2884380E+00 -0.5965996E+00  0.2318107E-03
    1  0.2306548E+00  0.8883502E-01 -0.1746588E-01  0.7489100E+00  0.2884369E+00 -0.5966054E+00  0.2402409E-03
    1  0.2387474E+00  0.9195183E-01 -0.5800394E-02  0.7489129E+00  0.2884397E+00 -0.5966003E+00  0.2486721E-03
    1  0.1927415E+00  0.8944151E-01 -0.6412697E-01  0.7279750E+00  0.3378156E+00 -0.5966013E+00  0.2065181E-03
    1  0.2006075E+00  0.9309176E-01 -0.5246187E-01  0.7279732E+00  0.3378130E+00 -0.5966049E+00  0.2149482E-03
    1  0.2084737E+00  0.9674203E-01 -0.4079666E-01  0.7279768E+00  0.3378170E+00 -0.5965983E+00  0.2233796E-03
    1  0.2163399E+00  0.1003923E+00 -0.2913129E-01  0.7279740E+00  0.3378175E+00 -0.5966013E+00  0.2318110E-03
    1  0.2242062E+00  0.1040427E+00 -0.1746589E-01  0.7279728E+00  0.3378161E+00 -0.5966036E+00  0.2402399E-03
    1  0.2320726E+00  0.1076930E+00 -0.5800388E-02  0.7279748E+00  0.3378164E+00 -0.5966009E+00  0.2486720E-03
    1  0.1863370E+00  0.1021155E+00 -0.6412697E-01  0.7037855E+00  0.3856849E+00 -0.5966013E+00  0.2065196E-03
    1  0.1939417E+00  0.1062830E+00 -0.5246186E-01  0.7037824E+00  0.3856867E+00 -0.5966038E+00  0.2149489E-03
    1  0.2015465E+00  0.1104505E+00 -0.4079666E-01  0.7037865E+00  0.3856874E+00 -0.5965985E+00  0.2233807E-03
    1  0.2091513E+00  0.1146181E+00 -0.2913129E-01  0.7037857E+00  0.3856847E+00 -0.5966012E+00  0.2318112E-03
    1  0.2167563E+00  0.1187857E+00 -0.1746587E-01  0.7037839E+00  0.3856855E+00 -0.5966028E+00  0.2402409E-03
    1  0.2243612E+00  0.1229533E+00 -0.5800392E-02  0.7037845E+00  0.3856867E+00 -0.5966014E+00  0.2486739E-03
    1  0.1791003E+00  0.1143334E+00 -0.6412695E-01  0.6764516E+00  0.4318346E+00 -0.5966005E+00  0.2065188E-03
    1  0.1864096E+00  0.1189995E+00 -0.5246188E-01  0.6764505E+00  0.4318340E+00 -0.5966021E+00  0.2149476E-03
    1  0.1937191E+00  0.1236657E+00 -0.4079666E-01  0.6764510E+00  0.4318326E+00 -0.5966024E+00  0.2233796E-03
    1  0.2010286E+00  0.1283319E+00 -0.2913129E-01  0.6764535E+00  0.4318318E+00 -0.5966005E+00  0.2318107E-03
    1  0.2083382E+00  0.1329981E+00 -0.1746589E-01  0.6764523E+00  0.4318314E+00 -0.5966021E+00  0.2402393E-03
    1  0.2156478E+00  0.1376644E+00 -0.5800384E-02  0.6764526E+00  0.4318325E+00 -0.5966008E+00  0.2486715E-03
    1  0.1710637E+00  0.1260406E+00 -0.6412697E-01  0.6461011E+00  0.4760484E+00 -0.5965998E+00  0.2065188E-03
    1  0.1780451E+00  0.1311845E+00 -0.5246187E-01  0.6460993E+00  0.4760464E+00 -0.5966032E+00  0.2149484E-03
    1  0.1850266E+00  0.1363285E+00 -0.4079665E-01  0.6460999E+00  0.4760467E+00 -0.5966025E+00  0.2233818E-03
    1  0.1920081E+00  0.1414725E+00 -0.2913130E-01  0.6460999E+00  0.4760478E+00 -0.5966015E+00  0.2318119E-03
    1  0.1989897E+00  0.1466166E+00 -0.1746588E-01  0.6461005E+00  0.4760468E+00 -0.5966017E+00  0.2402396E-03
    1  0.2059713E+00  0.1517607E+00 -0.5800389E-02  0.6461012E+00  0.4760469E+00 -0.5966009E+00  0.2486722E-03
    1  0.1622631E+00  0.1371849E+00 -0.6412697E-01  0.6128599E+00  0.5181426E+00 -0.5965995E+00  0.2065183E-03
    1  0.1688854E+00  0.1427837E+00 -0.5246187E-01  0.6128577E+00  0.5181379E+00 -0.5966058E+00  0.2149485E-03
    1  0.1755076E+00  0.1483825E+00 -0.4079666E-01  0.6128609E+00  0.5181401E+00 -0.5966008E+00  0.2233796E-03
    1  0.1821300E+00  0.1539813E+00 -0.2913128E-01  0.6128593E+00  0.5181431E+00 -0.5965997E+00  0.2318105E-03
    1  0.1887524E+00  0.1595802E+00 -0.1746588E-01  0.6128566E+00  0.5181415E+00 -0.5966038E+00  0.2402416E-03
    1  0.1953748E+00  0.1651792E+00 -0.5800392E-02  0.6128594E+00  0.5181418E+00 -0.5966007E+00  0.2486738E-03
    1  0.1527378E+00  0.1477166E+00 -0.6412697E-01  0.5768851E+00  0.5579178E+00 -0.5965998E+00  0.2065204E-03
    1  0.1589713E+00  0.1537452E+00 -0.5246188E-01  0.5768810E+00  0.5579144E+00 -0.5966068E+00  0.2149502E-03
    1  0.1652049E+00  0.1597738E+00 -0.4079666E-01  0.5768841E+00  0.5579203E+00 -0.5965984E+00  0.2233802E-03
    1  0.1714384E+00  0.1658024E+00 -0.2913130E-01  0.5768836E+00  0.5579203E+00 -0.5965988E+00  0.2318106E-03
    1  0.1776721E+00  0.1718311E+00 -0.1746589E-01  0.5768811E+00  0.5579154E+00 -0.5966059E+00  0.2402399E-03
    1  0.1839058E+00  0.1778599E+00 -0.5800387E-02  0.5768842E+00  0.5579182E+00 -0.5966003E+00  0.2486709E-03
    1  0.1425303E+00  0.1575885E+00 -0.6412697E-01  0.5383280E+00  0.5952074E+00 -0.5965997E+00  0.2065179E-03
    1  0.1483472E+00  0.1640199E+00 -0.5246186E-01  0.5383241E+00  0.5952055E+00 -0.5966050E+00  0.2149481E-03
    1  0.1541642E+00  0.1704514E+00 -0.4079667E-01  0.5383282E+00  0.5952072E+00 -0.5965998E+00  0.2233798E-03
    1  0.1599812E+00  0.1768830E+00 -0.2913129E-01  0.5383311E+00  0.5952023E+00 -0.5966019E+00  0.2318111E-03
    1  0.1657983E+00  0.1833146E+00 -0.1746588E-01  0.5383300E+00  0.5952004E+00 -0.5966048E+00  0.2402411E-03
    1  0.1716154E+00  0.1897463E+00 -0.5800390E-02  0.5383312E+00  0.5952040E+00 -0.5966002E+00  0.2486731E-03
    1  0.1316863E+00  0.1667565E+00 -0.6412697E-01  0.4973754E+00  0.6298301E+00 -0.5966001E+00  0.2065183E-03
    1  0.1370606E+00  0.1735621E+00 -0.5246187E-01  0.4973741E+00  0.6298279E+00 -0.5966036E+00  0.2149473E-03
    1  0.1424351E+00  0.1803678E+00 -0.4079666E-01  0.4973741E+00  0.6298297E+00 -0.5966017E+00  0.2233795E-03
    1  0.1478095E+00  0.1871735E+00 -0.2913129E-01  0.4973716E+00  0.6298310E+00 -0.5966024E+00  0.2318110E-03
    1  0.1531839E+00  0.1939794E+00 -0.1746589E-01  0.4973699E+00  0.6298313E+00 -0.5966035E+00  0.2402399E-03
    1  0.1585585E+00  0.2007852E+00 -0.5800392E-02  0.4973716E+00  0.6298330E+00 -0.5966002E+00  0.2486714E-03
    1  0.1202542E+00  0.1751798E+00 -0.6412695E-01  0.4541963E+00  0.6616459E+00 -0.5965990E+00  0.2065193E-03
    1  0.1251619E+00  0.1823292E+00 -0.5246187E-01  0.4541941E+00  0.6616415E+00 -0.5966057E+00  0.2149501E-03
    1  0.1300697E+00  0.1894787E+00 -0.4079665E-01  0.4541975E+00  0.6616450E+00 -0.5965992E+00  0.2233819E-03
    1  0.1349776E+00  0.1966282E+00 -0.2913130E-01  0.4541949E+00  0.6616451E+00 -0.5966010E+00  0.2318122E-03
    1  0.1398855E+00  0.2037778E+00 -0.1746588E-01  0.4541938E+00  0.6616431E+00 -0.5966040E+00  0.2402411E-03
    1  0.1447934E+00  0.2109274E+00 -0.5800391E-02  0.4541960E+00  0.6616449E+00 -0.5966004E+00  0.2486738E-03
    1  0.1082849E+00  0.1828207E+00 -0.6412697E-01  0.4089861E+00  0.6905062E+00 -0.5966001E+00  0.2065190E-03
    1  0.1127041E+00  0.1902820E+00 -0.5246187E-01  0.4089846E+00  0.6905017E+00 -0.5966063E+00  0.2149488E-03
    1  0.1171235E+00  0.1977433E+00 -0.4079666E-01  0.4089857E+00  0.6905090E+00 -0.5965971E+00  0.2233794E-03
    1  0.1215428E+00  0.2052046E+00 -0.2913129E-01  0.4089841E+00  0.6905066E+00 -0.5966009E+00  0.2318112E-03
    1  0.1259622E+00  0.2126660E+00 -0.1746589E-01  0.4089832E+00  0.6905032E+00 -0.5966054E+00  0.2402404E-03
    1  0.1303816E+00  0.2201275E+00 -0.5800388E-02  0.4089858E+00  0.6905056E+00 -0.5966008E+00  0.2486718E-03
    1  0.9583198E-01  0.1896451E+00 -0.6412696E-01  0.3619545E+00  0.7162801E+00 -0.5966001E+00  0.2065184E-03
    1  0.9974303E-01  0.1973849E+00 -0.5246187E-01  0.3619514E+00  0.7162769E+00 -0.5966059E+00  0.2149489E-03
    1  0.1036541E+00  0.2051246E+00 -0.4079666E-01  0.3619569E+00  0.7162809E+00 -0.5965979E+00  0.2233794E-03
    1  0.1075653E+00  0.2128645E+00 -0.2913129E-01  0.3619567E+00  0.7162784E+00 -0.5966008E+00  0.2318100E-03
    1  0.1114764E+00  0.2206044E+00 -0.1746588E-01  0.3619541E+00  0.7162761E+00 -0.5966052E+00  0.2402401E-03
    1  0.1153876E+00  0.2283444E+00 -0.5800390E-02  0.3619542E+00  0.7162799E+00 -0.5966005E+00  0.2486723E-03
    1  0.8295109E-01  0.1956225E+00 -0.6412697E-01  0.3133001E+00  0.7388597E+00 -0.5965982E+00  0.2065185E-03
    1  0.8633645E-01  0.2036062E+00 -0.5246187E-01  0.3132980E+00  0.7388533E+00 -0.5966073E+00  0.2149488E-03
    1  0.8972187E-01  0.2115899E+00 -0.4079666E-01  0.3133010E+00  0.7388582E+00 -0.5965996E+00  0.2233796E-03
    1  0.9310731E-01  0.2195737E+00 -0.2913129E-01  0.3133005E+00  0.7388587E+00 -0.5965991E+00  0.2318106E-03
    1  0.9649275E-01  0.2275576E+00 -0.1746589E-01  0.3132986E+00  0.7388541E+00 -0.5966060E+00  0.2402405E-03
    1  0.9987821E-01  0.2355416E+00 -0.5800383E-02  0.3133010E+00  0.7388589E+00 -0.5965988E+00  0.2486715E-03
    1  0.6969973E-01  0.2007262E+00 -0.6412697E-01  0.2632571E+00  0.7581322E+00 -0.5965999E+00  0.2065185E-03
    1  0.7254429E-01  0.2089181E+00 -0.5246186E-01  0.2632538E+00  0.7581298E+00 -0.5966042E+00  0.2149480E-03
