time, FPSSternPort, FPSBow, FPSSternStbd, OWCBow, OWCSternPort, OWCSternStbd, FPS_OWCUmbilical, FPSUmbilical, PressureSensor
13.117,0.00012937,4.4101e-05,0.00023337,3.5751e-05,2.9548e-05,2.8878e-05,6.9138e-05,0.00014637,-2.4859e-05
13.125,0.000128,4.4714e-05,0.000232,3.5436e-05,2.9419e-05,2.9578e-05,6.8053e-05,0.000146,-1.3631e-05
13.133,0.000128,5.013e-05,0.00023038,3.5801e-05,2.9991e-05,2.8998e-05,6.7278e-05,0.00014738,-1.3586e-06
13.141,0.00012825,3.083e-05,0.000231,3.5661e-05,3.0002e-05,2.899e-05,6.478e-05,0.000147,-3.3091e-06
13.148,0.000129,6.1862e-05,0.000232,3.5658e-05,2.9194e-05,2.8935e-05,6.5153e-05,0.00014587,-1.6823e-05
13.156,0.000128,4.8501e-05,0.000231,3.5482e-05,3.0907e-05,2.8764e-05,6.3502e-05,0.000146,2.5293e-05
13.164,0.000126,4.6388e-05,0.00022987,3.513e-05,3.0583e-05,2.9178e-05,6.2135e-05,0.000148,2.7892e-06
13.172,0.000127,5.4901e-05,0.00022975,3.5132e-05,3.0164e-05,2.8757e-05,6.0841e-05,0.00014525,-2.6106e-06
13.18,0.000127,2.9523e-05,0.00023,3.5366e-05,2.9834e-05,2.8494e-05,6.0199e-05,0.00014663,-5.3033e-06
13.188,0.000125,5.3853e-05,0.00023,3.4472e-05,2.9815e-05,3.0132e-05,5.8077e-05,0.000148,3.3688e-06
13.195,0.00012538,4.3697e-05,0.000227,3.5034e-05,2.9748e-05,2.9247e-05,5.8188e-05,0.00014825,3.4318e-05
13.203,0.000125,3.9698e-05,0.000227,3.4306e-05,2.9579e-05,2.9758e-05,5.7019e-05,0.00014625,-1.6154e-06
13.211,0.000125,5.4083e-05,0.000227,3.5032e-05,2.8959e-05,2.8475e-05,5.7831e-05,0.00014613,-1.1823e-06
13.219,0.000124,2.821e-05,0.0002265,3.486e-05,2.9252e-05,2.8809e-05,5.6371e-05,0.000145,7.1528e-06
13.227,0.00012313,4.1374e-05,0.00022587,3.4366e-05,2.9149e-05,2.8996e-05,5.5885e-05,0.000147,-2.7905e-05
13.234,0.000123,4.169e-05,0.00022375,3.431e-05,2.8349e-05,2.8693e-05,5.4202e-05,0.0001505,-7.5068e-07
13.242,0.00012237,3.4417e-05,0.000223,3.4634e-05,2.9472e-05,2.9268e-05,5.4854e-05,0.00015275,-4.7475e-06
13.25,0.000122,5.4431e-05,0.000222,3.3914e-05,2.9639e-05,2.8111e-05,5.3323e-05,0.000154,7.4475e-07
13.258,0.000121,3.5296e-05,0.000222,3.4616e-05,2.976e-05,2.8398e-05,5.2972e-05,0.000155,-5.6021e-07
13.266,0.00012075,4.5272e-05,0.00022075,3.4469e-05,2.953e-05,2.8842e-05,5.2021e-05,0.000154,7.709e-06
13.273,0.00012087,5.121e-05,0.000219,3.4055e-05,3.0135e-05,2.9041e-05,5.1955e-05,0.00015687,-3.481e-06
13.281,0.000119,3.7675e-05,0.000219,3.3756e-05,2.934e-05,2.9454e-05,5.2528e-05,0.000158,-5.7633e-06
13.289,0.00011887,6.4189e-05,0.000219,3.4254e-05,2.9937e-05,2.8969e-05,5.124e-05,0.00016075,-1.5994e-06
13.297,0.000117,5.0004e-05,0.000218,3.3595e-05,2.97e-05,2.919e-05,5.2373e-05,0.00013875,-3.1e-05
13.305,0.00011737,4.9024e-05,0.000216,3.3162e-05,2.9419e-05,2.8106e-05,5.1927e-05,0.000155,-7.2982e-06
13.313,0.000117,5.4907e-05,0.000214,3.3345e-05,2.9329e-05,2.8976e-05,5.099e-05,0.000159,-3.4359e-06
13.32,0.000116,3.4481e-05,0.00021438,3.3524e-05,2.9309e-05,2.8612e-05,5.0207e-05,0.0001525,-1.2428e-05
13.328,0.00011575,6.2625e-05,0.000213,3.2902e-05,2.8895e-05,2.9905e-05,5.0602e-05,0.000148,2.3622e-05
13.336,0.00011513,5.2211e-05,0.00021113,3.4178e-05,3.1417e-05,2.9573e-05,4.9358e-05,0.00016187,3.0949e-05
13.344,0.0001145,5.0567e-05,0.0002105,3.2686e-05,2.8051e-05,2.8259e-05,4.8603e-05,0.000167,-8.2024e-06
13.352,0.00011387,6.0601e-05,0.00021087,3.2553e-05,2.9398e-05,2.9383e-05,4.8353e-05,0.00015875,-7.8208e-06
13.359,0.00011325,3.5678e-05,0.00020975,3.4818e-05,2.8913e-05,2.7409e-05,4.6605e-05,0.0001585,-8.8264e-06
13.367,0.000113,5.7361e-05,0.00020925,3.1911e-05,2.8428e-05,2.9294e-05,4.6308e-05,0.00016163,8.0661e-06
13.375,0.000111,5.5247e-05,0.000208,3.1615e-05,2.9463e-05,2.8746e-05,4.4769e-05,0.000172,-3.5819e-05
13.383,0.00011138,4.9785e-05,0.000206,3.4108e-05,2.8321e-05,2.846e-05,4.3031e-05,0.00017013,-3.5757e-06
13.391,0.00011075,6.7896e-05,0.000206,3.2269e-05,2.8938e-05,2.8731e-05,4.259e-05,0.0001635,-6.3134e-06
13.398,0.00010913,4.4022e-05,0.00020413,3.1998e-05,2.9143e-05,2.8531e-05,4.1567e-05,0.00016113,-3.69e-05
13.406,0.00011,5.3759e-05,0.000204,3.408e-05,2.8758e-05,2.9054e-05,4.137e-05,0.000162,-2.1481e-05
13.414,0.00011087,5.4946e-05,0.00020125,3.1907e-05,2.9886e-05,2.8099e-05,4.1098e-05,0.00016887,3.8489e-06
13.422,0.000109,4.4784e-05,0.00020125,2.9887e-05,2.9468e-05,2.8443e-05,4.0262e-05,0.00016125,-1.9755e-06
13.43,0.000108,6.6955e-05,0.000201,3.3704e-05,2.9914e-05,2.8387e-05,4.0692e-05,0.00015975,-1.0056e-06
13.438,0.000109,4.8101e-05,0.000201,3.2694e-05,2.871e-05,2.9905e-05,4.1047e-05,0.000175,-5.0216e-05
13.445,0.000108,5.0953e-05,0.00019938,3.1346e-05,2.9437e-05,2.9205e-05,4.0872e-05,0.00018,1.3934e-05
13.453,0.00010675,5.8305e-05,0.000199,3.2565e-05,2.9783e-05,2.8666e-05,4.1712e-05,0.000171,-1.9679e-07
13.461,0.00010525,4.6013e-05,0.00019813,3.224e-05,2.8693e-05,2.8218e-05,4.2971e-05,0.00017287,-4.2544e-06
13.469,0.000107,7.4219e-05,0.000197,3.1181e-05,2.8557e-05,2.8377e-05,4.175e-05,0.000187,9.8336e-06
13.477,0.00010613,6.1713e-05,0.000197,3.1554e-05,2.9332e-05,2.8736e-05,4.2297e-05,0.000192,-1.751e-05
13.484,0.00010525,5.7617e-05,0.000196,3.1628e-05,2.9244e-05,2.9008e-05,4.1362e-05,0.000187,1.1328e-05
13.492,0.00010563,6.4369e-05,0.000196,3.2107e-05,2.9654e-05,2.8439e-05,4.1462e-05,0.000171,8.6514e-07
13.5,0.000104,4.3105e-05,0.000196,3.1549e-05,2.832e-05,2.8126e-05,4.008e-05,0.000162,-2.1388e-06
13.508,0.000104,7.6063e-05,0.00019475,3.0724e-05,2.8662e-05,2.8775e-05,4.0493e-05,0.00015862,-1.4908e-05
13.516,0.000104,6.8284e-05,0.00019425,3.1915e-05,2.9829e-05,2.8955e-05,3.9318e-05,0.00017275,1.3467e-05
13.523,0.000103,6.8395e-05,0.00019387,3.092e-05,2.9276e-05,2.8943e-05,3.8176e-05,0.000181,3.2816e-06
13.531,0.0001035,8.1855e-05,0.0001935,3.1746e-05,2.9846e-05,2.8283e-05,3.749e-05,0.0001875,1.3769e-06
13.539,0.00010387,5.9257e-05,0.00019287,3.1591e-05,3.035e-05,2.9829e-05,3.5988e-05,0.000191,-9.4329e-06
13.547,0.000103,8.0898e-05,0.00019225,3.1046e-05,2.8698e-05,2.8941e-05,3.619e-05,0.00019225,-1.17e-05
13.555,0.00010237,8.1027e-05,0.00019137,2.956e-05,2.987e-05,2.9177e-05,3.4728e-05,0.000193,-9.0611e-07
13.563,0.000103,7.8187e-05,0.000191,3.2793e-05,2.8913e-05,2.8317e-05,3.4622e-05,0.000186,3.4881e-06
13.57,0.000102,9.8607e-05,0.000191,3.0544e-05,2.9494e-05,2.9075e-05,3.4511e-05,0.00018762,4.2168e-06
13.578,0.000102,7.7249e-05,0.00019,2.9426e-05,2.887e-05,2.8004e-05,3.3134e-05,0.00019925,3.7667e-05
13.586,0.000101,9.2386e-05,0.00019,3.2124e-05,2.912e-05,2.9367e-05,3.3433e-05,0.0001895,6.5151e-06
13.594,0.00010036,9.7096e-05,0.00019,2.9585e-05,3.0111e-05,2.9084e-05,3.4009e-05,0.0001845,6.4774e-06
13.602,0.0001,8.9984e-05,0.00018913,3.0497e-05,2.8521e-05,2.8571e-05,3.3451e-05,0.00018187,7.5625e-06
13.609,0.0001,0.00011675,0.000189,3.2282e-05,3.0064e-05,2.8081e-05,3.3135e-05,0.0001775,6.6728e-06
13.617,9.9674e-05,0.00010241,0.000189,2.8136e-05,2.9504e-05,2.9913e-05,3.3042e-05,0.000164,-3.3415e-05
13.625,0.0001,0.000106,0.000188,3.3902e-05,2.9975e-05,2.7763e-05,3.3322e-05,0.000159,3.3197e-05
13.633,9.9317e-05,0.00011538,0.00018738,2.9589e-05,2.9962e-05,2.8607e-05,3.3295e-05,0.000169,1.9744e-06
13.641,9.9229e-05,9.9606e-05,0.000187,3.1549e-05,2.9114e-05,2.9047e-05,3.2597e-05,0.000169,4.61e-06
13.648,9.8647e-05,0.000134,0.000188,3.1678e-05,3.0662e-05,2.8699e-05,3.2037e-05,0.00016875,-3.3751e-06
13.656,9.8645e-05,0.0001235,0.0001865,2.9155e-05,2.9524e-05,2.8421e-05,3.2408e-05,0.000177,3.5363e-05
13.664,9.793e-05,0.00012513,0.000185,3.2658e-05,3.0095e-05,2.8268e-05,3.1488e-05,0.00018913,5.3384e-06
13.672,9.8155e-05,0.00013625,0.00018425,2.9326e-05,2.992e-05,2.8606e-05,3.2549e-05,0.000189,9.0136e-06
13.68,9.7601e-05,0.00011437,0.00018463,3.1599e-05,2.9471e-05,2.9165e-05,3.123e-05,0.00018637,1.7484e-05
13.688,9.7963e-05,0.000146,0.000185,3.1143e-05,2.9773e-05,2.9274e-05,3.1962e-05,0.000186,3.3247e-05
13.695,9.7181e-05,0.00014025,0.00018462,2.9638e-05,2.9172e-05,2.8839e-05,3.1766e-05,0.000172,3.8215e-05
13.703,9.6759e-05,0.0001415,0.00018325,3.304e-05,3.0065e-05,2.8996e-05,3.1642e-05,0.0001635,1.7021e-05
13.711,9.5942e-05,0.00015738,0.00018287,3.0048e-05,3.0077e-05,2.9345e-05,3.1053e-05,0.00015513,2.2355e-05
13.719,9.6044e-05,0.0001375,0.000183,3.1804e-05,3.0455e-05,2.9305e-05,2.9879e-05,0.00017,5.8363e-06
13.727,9.4485e-05,0.00015563,0.00018375,3.0673e-05,2.9828e-05,2.9638e-05,2.9976e-05,0.00017013,5.4137e-06
13.734,9.5364e-05,0.00015925,0.00018225,3.0561e-05,3.0056e-05,2.9436e-05,2.9167e-05,0.00017725,1.5238e-05
13.742,9.5358e-05,0.00015537,0.00018037,3.2222e-05,3.016e-05,3.0015e-05,2.9157e-05,0.00017863,2.7903e-05
13.75,9.4208e-05,0.000177,0.000181,3.0353e-05,2.9678e-05,2.9744e-05,2.9313e-05,0.000183,3.1628e-05
13.758,9.4036e-05,0.00015925,0.00018162,3.1319e-05,3.0057e-05,2.9082e-05,2.9232e-05,0.00018662,1.7562e-05
13.766,9.4601e-05,0.00017125,0.000182,3.0818e-05,3.0667e-05,2.8575e-05,3.068e-05,0.0001755,5.8885e-06
13.773,9.4963e-05,0.00017413,0.00018,3.1447e-05,3.0273e-05,2.9143e-05,3.0206e-05,0.000158,4.4218e-05
13.781,9.2445e-05,0.000166,0.0001785,3.1451e-05,2.9751e-05,2.8636e-05,2.989e-05,0.000144,3.9675e-05
13.789,9.308e-05,0.00019575,0.00018,3.0391e-05,3.1195e-05,3.041e-05,3.0635e-05,0.00014313,3.8123e-05
13.797,9.2427e-05,0.00018,0.00018,3.2665e-05,3.0859e-05,2.9752e-05,3.0541e-05,0.00015625,5.1922e-05
13.805,9.2604e-05,0.00018525,0.000181,3.0338e-05,3.0065e-05,2.9434e-05,3.0492e-05,0.00017437,2.4126e-05
13.813,9.2781e-05,0.000191,0.000178,3.2987e-05,2.9654e-05,2.9494e-05,2.9612e-05,0.000185,5.0566e-05
13.82,9.2263e-05,0.00017262,0.000178,3.0891e-05,2.9453e-05,2.965e-05,3.034e-05,0.000182,5.9037e-05
13.828,9.2021e-05,0.00020725,0.000179,3.1077e-05,3.0725e-05,2.9579e-05,2.9706e-05,0.000173,5.1608e-05
13.836,9.1088e-05,0.00019762,0.00017987,3.1528e-05,2.9719e-05,2.9614e-05,3.0111e-05,0.00016787,4.2227e-05
13.844,9.26e-05,0.000195,0.0001785,3.0566e-05,3.0764e-05,2.9882e-05,2.9136e-05,0.000162,7.4858e-05
13.852,9.1779e-05,0.00020687,0.00017613,3.2673e-05,2.9417e-05,2.9656e-05,2.8703e-05,0.00015638,7.0032e-05
13.859,9.1316e-05,0.000185,0.000176,3.0602e-05,3.0991e-05,2.951e-05,2.8103e-05,0.00015475,7.5969e-05
13.867,9.0563e-05,0.00021425,0.000178,3.1583e-05,3.0426e-05,3.0345e-05,2.7873e-05,0.00015025,6.4456e-05
13.875,8.9783e-05,0.000208,0.000179,2.9962e-05,3.0726e-05,3.0132e-05,2.8195e-05,0.000152,9.3694e-05
13.883,9.0937e-05,0.00020725,0.000178,3.0702e-05,3.0762e-05,2.9361e-05,2.7703e-05,0.000164,8.869e-05
13.891,9.0596e-05,0.0002235,0.00017625,3.3395e-05,2.9562e-05,2.9436e-05,2.8009e-05,0.00016925,9.3184e-05
13.898,9.2072e-05,0.00020213,0.00017613,2.9982e-05,3.0327e-05,2.8971e-05,2.7582e-05,0.000174,0.00010625
13.906,9.0747e-05,0.0002165,0.0001785,3.2541e-05,3.0414e-05,2.9583e-05,2.8292e-05,0.0001765,0.00010654
13.914,9.0999e-05,0.00022013,0.00017913,3.1346e-05,3.2225e-05,2.9871e-05,2.8517e-05,0.00017,0.00012596
13.922,9.1167e-05,0.00021625,0.00017825,3.1133e-05,3.0067e-05,2.922e-05,2.7991e-05,0.0001615,0.000109
13.93,9.0531e-05,0.00023825,0.00017763,3.1831e-05,3.07e-05,2.9284e-05,2.8263e-05,0.000154,0.00011488
13.938,9.1139e-05,0.00022,0.000179,2.9917e-05,3.0898e-05,2.8642e-05,2.8756e-05,0.000153,7.735e-05
13.945,9.03e-05,0.00022525,0.00018025,3.236e-05,3.0736e-05,3.0104e-05,2.7849e-05,0.00015325,0.00013725
13.953,9.0391e-05,0.000232,0.00018075,3.0863e-05,3.1154e-05,2.9692e-05,2.8527e-05,0.000153,0.00011925
13.961,9.1028e-05,0.00022125,0.000179,3.2771e-05,3.049e-05,3.0454e-05,2.9077e-05,0.00015887,0.00012787
13.969,9.0797e-05,0.0002495,0.000179,3.1964e-05,3.0708e-05,2.9363e-05,2.7418e-05,0.0001635,0.0001315
13.977,9.0879e-05,0.00023525,0.00017987,3.2518e-05,3.1517e-05,2.9192e-05,2.8301e-05,0.00017087,0.00014288
13.984,9.0328e-05,0.0002385,0.0001825,3.2196e-05,3.0441e-05,2.955e-05,2.8544e-05,0.000171,0.000105
13.992,9.083e-05,0.00024325,0.00018237,3.0677e-05,3.0789e-05,2.996e-05,2.8832e-05,0.00016537,0.00013687
14,9.0781e-05,0.000223,0.000181,3.2659e-05,3.1901e-05,3.0007e-05,2.7789e-05,0.000162,0.000144
14.008,8.9792e-05,0.00025575,0.00018162,3.0888e-05,3.0976e-05,2.9697e-05,2.741e-05,0.00015438,0.00014688
14.016,9.0201e-05,0.00024725,0.00018275,3.1682e-05,3.0677e-05,3.0143e-05,2.8293e-05,0.00014925,0.000128
14.023,9.1494e-05,0.00024413,0.00018225,3.2105e-05,3.0842e-05,2.9547e-05,2.8067e-05,0.00014787,0.00015875
14.031,9.1831e-05,0.0002565,0.0001835,3.1401e-05,3.0604e-05,2.982e-05,2.8426e-05,0.0001485,0.0001475
14.039,9.1682e-05,0.00023213,0.00018213,3.3012e-05,3.1396e-05,3.0525e-05,2.8403e-05,0.00015813,0.00016062
14.047,9.059e-05,0.00025875,0.00018375,3.195e-05,3.0618e-05,3.0381e-05,2.8337e-05,0.00016225,0.000146
14.055,9.0346e-05,0.00025625,0.000184,3.2561e-05,3.0296e-05,2.9296e-05,2.9066e-05,0.000158,0.00013275
14.063,9.2003e-05,0.000253,0.000186,3.2026e-05,2.9713e-05,2.916e-05,2.9301e-05,0.000158,0.000158
14.07,9.2264e-05,0.0002695,0.000184,3.2508e-05,3.0548e-05,2.9466e-05,2.8433e-05,0.00016,0.00015787
14.078,9.2374e-05,0.00024825,0.000184,3.2484e-05,3.0598e-05,2.9712e-05,2.8524e-05,0.000161,0.00013975
14.086,9.1378e-05,0.00026213,0.00018513,3.1356e-05,3.0433e-05,2.983e-05,2.8891e-05,0.00016487,0.00012562
14.094,9.2372e-05,0.000264,0.0001875,3.2854e-05,3.0943e-05,2.967e-05,2.9173e-05,0.000166,0.0001625
14.102,9.2552e-05,0.00025638,0.000188,3.2881e-05,3.0244e-05,3.0142e-05,2.8564e-05,0.0001635,0.00015763
14.109,9.2315e-05,0.0002805,0.00018675,3.2873e-05,3.1851e-05,2.9747e-05,2.8134e-05,0.000158,0.000166
14.117,9.2327e-05,0.00026288,0.00018675,3.2313e-05,3.0256e-05,2.9265e-05,2.8686e-05,0.00015175,0.00012175
14.125,9.324e-05,0.000268,0.000189,3.2068e-05,2.9856e-05,2.9506e-05,2.7097e-05,0.000153,0.000133
14.133,9.2759e-05,0.000273,0.00019,3.3627e-05,3.1147e-05,3.0058e-05,2.9221e-05,0.000151,0.00015775
14.141,9.3076e-05,0.00025675,0.00018875,3.2153e-05,3.0879e-05,3.0156e-05,2.8453e-05,0.00015075,0.000159
14.148,9.3826e-05,0.00028625,0.00018813,3.3152e-05,3.2409e-05,2.9863e-05,2.9872e-05,0.00015087,0.00015475
14.156,9.4221e-05,0.000274,0.0001895,3.3418e-05,3.1543e-05,3.0421e-05,2.9911e-05,0.000149,0.0001725
14.164,9.4235e-05,0.0002725,0.00018925,3.2695e-05,3.1032e-05,3.0109e-05,2.9999e-05,0.000149,0.00015637
14.172,9.3447e-05,0.0002805,0.000191,3.3043e-05,3.0607e-05,2.9909e-05,3.0849e-05,0.00015175,0.0001545
14.18,9.3814e-05,0.00026025,0.00019075,3.257e-05,3.0617e-05,3.02e-05,3.049e-05,0.000151,0.00013162
14.188,9.4005e-05,0.000289,0.000191,3.3732e-05,3.1473e-05,3.0492e-05,3.0429e-05,0.000149,0.000161
14.195,9.3828e-05,0.00027925,0.000191,3.3304e-05,3.054e-05,3.0549e-05,2.9997e-05,0.00014838,0.00015688
14.203,9.4378e-05,0.00027825,0.000192,3.2828e-05,3.1294e-05,3.002e-05,2.972e-05,0.00014675,0.00014975
14.211,9.3603e-05,0.00029038,0.00019313,3.2897e-05,3.0842e-05,2.9965e-05,2.9461e-05,0.00014513,0.00014587
14.219,9.4654e-05,0.000267,0.000193,3.2832e-05,3.1623e-05,3.0273e-05,3.1268e-05,0.000145,0.0001385
14.227,9.5113e-05,0.00028575,0.00019287,3.4681e-05,3.0661e-05,3.0336e-05,2.9726e-05,0.00014487,0.0001435
14.234,9.4603e-05,0.00028625,0.000193,3.3472e-05,3.1199e-05,2.9914e-05,3.0106e-05,0.00014425,0.000139
14.242,9.4627e-05,0.00028137,0.00019337,3.3425e-05,3.1805e-05,3.0169e-05,3.1265e-05,0.00014063,0.00013925
14.25,9.4891e-05,0.000299,0.000194,3.361e-05,3.1711e-05,2.975e-05,3.1222e-05,0.000136,0.000139
14.258,9.4487e-05,0.00027775,0.00019338,3.3104e-05,3.0328e-05,3.018e-05,3.1513e-05,0.000135,0.00010094
14.266,9.4797e-05,0.00028575,0.000194,3.3452e-05,3.1622e-05,3.0901e-05,3.1394e-05,0.000135,0.00015175
14.273,9.518e-05,0.00029013,0.000194,3.3912e-05,3.124e-05,3.0563e-05,3.1156e-05,0.00013413,0.00012538
14.281,9.4499e-05,0.0002815,0.000195,3.2985e-05,3.1699e-05,2.9396e-05,3.1525e-05,0.000136,0.000125
14.289,9.4325e-05,0.00030587,0.00019487,3.3435e-05,3.1727e-05,2.9876e-05,3.2682e-05,0.00013587,0.0001285
14.297,9.4517e-05,0.000288,0.000194,3.3306e-05,3.2195e-05,2.963e-05,3.3026e-05,0.000133,9.1288e-05
14.305,9.4284e-05,0.00028863,0.000194,3.3675e-05,3.1819e-05,3.1494e-05,3.2669e-05,0.000131,0.00014125
14.313,9.5209e-05,0.000295,0.000194,3.3037e-05,3.1383e-05,3.0707e-05,3.2108e-05,0.00013,0.000114
14.32,9.4302e-05,0.00027587,0.000195,3.322e-05,3.222e-05,3.0598e-05,3.2865e-05,0.00012862,0.000112
14.328,9.4407e-05,0.00030525,0.0001945,3.3672e-05,3.1832e-05,3.0828e-05,3.3216e-05,0.000126,0.000113
14.336,9.348e-05,0.00029475,0.000194,3.3262e-05,3.1873e-05,3.0191e-05,3.2339e-05,0.000121,8.9099e-05
14.344,9.4144e-05,0.0002905,0.000194,3.4084e-05,3.1477e-05,3.0723e-05,3.3027e-05,0.000121,0.0001032
14.352,9.3954e-05,0.00029887,0.00019587,3.4542e-05,3.1721e-05,2.9904e-05,3.2013e-05,0.000122,9.7574e-05
14.359,9.3099e-05,0.00027625,0.00019375,3.3388e-05,3.1557e-05,3.0673e-05,3.2938e-05,0.000124,8.8113e-05
14.367,9.2938e-05,0.00030225,0.00019463,3.3402e-05,3.2212e-05,3.0966e-05,3.4924e-05,0.000124,0.00010344
14.375,9.2733e-05,0.000295,0.000193,3.2763e-05,3.147e-05,3.0403e-05,3.3862e-05,0.000123,6.4927e-05
14.383,9.2637e-05,0.00029,0.000193,3.3619e-05,3.1423e-05,3.1068e-05,3.4125e-05,0.000124,8.8691e-05
14.391,9.244e-05,0.00030275,0.000193,3.3902e-05,3.1716e-05,2.9856e-05,3.5562e-05,0.000124,8.3475e-05
14.398,9.1475e-05,0.0002795,0.000193,3.3989e-05,3.3121e-05,3.1635e-05,3.4076e-05,0.000125,5.9786e-05
14.406,9.1021e-05,0.000294,0.0001915,3.3987e-05,3.1785e-05,3.0743e-05,3.4402e-05,0.000125,6.69e-05
14.414,9.098e-05,0.00029513,0.00019113,3.3791e-05,3.1721e-05,3.0178e-05,3.4763e-05,0.00012487,4.9809e-05
14.422,9.0199e-05,0.00028725,0.000191,3.3322e-05,3.237e-05,3.0603e-05,3.4871e-05,0.00012375,6.4428e-05
14.43,8.9896e-05,0.00030525,0.00019,3.3858e-05,3.1586e-05,3.1447e-05,3.5587e-05,0.000122,5.342e-05
14.438,8.8549e-05,0.000284,0.000189,3.3425e-05,3.2342e-05,3.0773e-05,3.6209e-05,0.000122,1.0543e-05
14.445,8.8637e-05,0.00029,0.00018738,3.353e-05,3.1215e-05,3.0123e-05,3.4787e-05,0.000122,5.1323e-05
14.453,8.8457e-05,0.00029275,0.00018775,3.3965e-05,3.2282e-05,3.111e-05,3.5365e-05,0.00012225,4.8677e-05
14.461,8.7479e-05,0.00028037,0.00018613,3.4062e-05,3.2322e-05,3.0155e-05,3.5332e-05,0.000121,5.175e-05
14.469,8.7223e-05,0.0003025,0.0001845,3.432e-05,3.3089e-05,3.162e-05,3.62e-05,0.0001235,7.8404e-05
14.477,8.6553e-05,0.0002855,0.000184,3.3718e-05,3.2541e-05,3.1566e-05,3.5949e-05,0.00012513,4.9357e-05
14.484,8.5266e-05,0.0002885,0.00018275,3.3621e-05,3.1958e-05,3.0691e-05,3.692e-05,0.00012625,1.1421e-06
14.492,8.5328e-05,0.00029,0.00018137,3.3911e-05,3.3072e-05,3.1816e-05,3.6952e-05,0.00012637,3.7873e-05
14.5,8.446e-05,0.000267,0.000179,3.3729e-05,3.2428e-05,3.1309e-05,3.6427e-05,0.000126,3.3316e-05
14.508,8.357e-05,0.00029625,0.000179,3.4496e-05,3.2604e-05,3.1914e-05,3.6543e-05,0.00012462,5.4796e-05
14.516,8.224e-05,0.00028575,0.0001775,3.3207e-05,3.2109e-05,3.0875e-05,3.7731e-05,0.00012475,-1.9166e-06
14.523,8.1843e-05,0.00028175,0.00017513,3.3992e-05,3.1853e-05,3.1436e-05,3.7915e-05,0.000122,1.7702e-05
14.531,8.1197e-05,0.0002885,0.000174,3.3774e-05,3.2567e-05,3.1278e-05,3.8704e-05,0.0001215,2.2344e-05
14.539,7.9555e-05,0.00026213,0.00017287,3.4017e-05,3.2837e-05,3.1951e-05,3.8948e-05,0.000121,1.8796e-05
14.547,7.9215e-05,0.0002845,0.000171,3.4091e-05,3.2483e-05,3.113e-05,3.8838e-05,0.00012375,4.298e-05
14.555,7.8704e-05,0.00027863,0.000169,3.368e-05,3.2566e-05,3.1248e-05,3.9612e-05,0.000126,1.6109e-05
14.563,7.7672e-05,0.000273,0.000168,3.3536e-05,3.194e-05,3.0087e-05,3.9883e-05,0.000125,1.4363e-05
14.57,7.6964e-05,0.00028513,0.00016538,3.4008e-05,3.2323e-05,3.1112e-05,3.9963e-05,0.00012662,1.014e-05
14.578,7.6175e-05,0.000261,0.00016325,3.3481e-05,3.2879e-05,3.1768e-05,4.1108e-05,0.00012625,9.4683e-06
14.586,7.5036e-05,0.000272,0.00016125,3.3822e-05,3.0951e-05,3.1003e-05,4.1028e-05,0.000126,5.1591e-06
14.594,7.477e-05,0.0002715,0.0001595,3.4068e-05,3.1698e-05,3.1306e-05,4.1919e-05,0.0001235,8.6751e-06
14.602,7.2636e-05,0.00026225,0.00015887,3.3967e-05,3.1795e-05,3.0283e-05,4.2206e-05,0.00011213,2.1686e-06
14.609,7.166e-05,0.0002825,0.000156,3.3432e-05,3.1884e-05,3.1157e-05,4.2054e-05,0.00012425,2.8731e-06
14.617,7.0982e-05,0.00025925,0.00015463,3.3385e-05,3.081e-05,3.0976e-05,4.305e-05,0.000134,-2.8701e-05
14.625,7.0042e-05,0.000263,0.000152,3.2835e-05,3.3143e-05,3.0379e-05,4.3233e-05,0.000133,-4.8672e-06
14.633,6.9346e-05,0.00026375,0.00015,3.3749e-05,3.1789e-05,3.1629e-05,4.3642e-05,0.000129,3.7803e-06
14.641,6.8029e-05,0.0002485,0.000148,3.4278e-05,3.2e-05,3.1263e-05,4.4556e-05,0.00012775,3.5187e-06
14.648,6.6099e-05,0.0002765,0.000147,3.3868e-05,3.2251e-05,3.0734e-05,4.5439e-05,0.00012687,-3.2085e-05
14.656,6.5693e-05,0.000257,0.0001445,3.3721e-05,3.1191e-05,3.1035e-05,4.5048e-05,0.000128,-9.8499e-06
14.664,6.4596e-05,0.00025387,0.00014187,3.3088e-05,3.1725e-05,3.0514e-05,4.5463e-05,0.00013013,6.8528e-06
14.672,6.4345e-05,0.00025725,0.00014,3.4001e-05,3.2451e-05,3.084e-05,4.568e-05,0.000128,-2.838e-06
14.68,6.2368e-05,0.00023425,0.000137,3.3493e-05,3.1772e-05,3.115e-05,4.6138e-05,0.00012363,-4.0834e-09
14.688,6.185e-05,0.000261,0.000136,3.4165e-05,3.1511e-05,2.8865e-05,4.6982e-05,0.000123,8.3665e-06
14.695,5.9973e-05,0.00025,0.00013438,3.358e-05,3.1832e-05,3.1103e-05,4.7341e-05,0.00010638,-4.335e-05
14.703,5.9614e-05,0.00024425,0.000131,3.4058e-05,3.1482e-05,3.0757e-05,4.8611e-05,0.0001165,-8.072e-06
14.711,5.8284e-05,0.00025038,0.000129,3.3873e-05,3.1503e-05,3.0896e-05,4.9067e-05,0.00013587,-6.855e-06
